x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.506,-2.284553836129e-01,1.131789433462e+00,-6.779032163132e-01,1.140818518149e+00,-6.993201502084e-01,1.175593368483e+00,-7.009842074052e-01,1.148016593999e+00,-6.839874371300e-01,1.127973688552e+00
0.990,-5.475789274498e-01,-6.579933728478e-01,-6.880068871865e-01,-7.052266736975e-01,-7.123701889350e-01,-7.227068475261e-01,-7.291399280918e-01,-7.298943371484e-01,-7.323147488118e-01,-7.318693932232e-01
0.946,-5.475358043935e-01,-6.561941139211e-01,-6.751703296593e-01,-6.608372410085e-01,-6.061946657364e-01,-5.152416077875e-01,-3.904671105708e-01,-2.217481159316e-01,-3.896500228416e-02,1.502701042163e-01
0.432,-5.372962652796e-01,-6.287053832575e-01,-6.797897450310e-01,-6.849375100307e-01,-6.869441370407e-01,-7.170793969076e-01,-6.924981281920e-01,-7.301647184124e-01,-6.965376025956e-01,-7.250586184747e-01
0.626,-4.276681954729e-01,8.298905904896e-01,6.989827832053e-01,-6.494192064359e-01,1.069315721430e+00,-1.020701323521e-01,-1.791002160547e-01,1.129818133640e+00,-6.389126481446e-01,5.421904487257e-01
0.556,-3.599198261311e-01,8.603891489383e-01,-3.692733063122e-01,3.378012261688e-01,9.309891165774e-02,-1.965559465046e-01,6.074443976606e-01,-6.293129884112e-01,8.912308259742e-01,-7.161484326545e-01
0.272,1.334846705423e-01,-5.585209030621e-01,1.635644714726e-01,-4.720063628096e-02,-7.074544680991e-01,-1.530158890548e-01,4.068081102015e-01,-2.980014831582e-01,-6.900480348540e-01,1.310342890146e-01
0.354,-8.088593166992e-02,-1.748834085727e-01,1.128979449431e-01,-7.047663371034e-01,1.682123313253e-01,4.153927278276e-02,-7.006508095788e-01,3.164971421116e-01,-1.916098278801e-01,-5.937511392155e-01
0.070,4.846491938094e+00,2.883971039862e+00,1.009213992832e+00,-2.049831800767e-01,-6.969085179113e-01,-5.461102915851e-01,7.703012264441e-02,9.808017803655e-01,1.902986369015e+00,2.651018361928e+00
0.986,-5.475785443513e-01,-6.579757552308e-01,-6.878687036524e-01,-7.046959487841e-01,-7.109483559531e-01,-7.195653882943e-01,-7.232804824320e-01,-7.197330251642e-01,-7.160832657313e-01,-7.074771610970e-01
0.010,-3.253842173716e-01,-4.074573443216e-01,-4.461711316756e-01,-4.724959196808e-01,-4.932697659008e-01,-5.148725358281e-01,-5.392401100524e-01,-5.528589782132e-01,-5.695299095803e-01,-5.827427764612e-01
0.508,-3.593449855149e-01,4.145724813875e-01,-6.791671256316e-01,3.949081580612e-01,-6.984173787298e-01,4.031950076006e-01,-6.993133680340e-01,3.757153895457e-01,-6.812401109548e-01,3.524214559774e-01
0.892,-5.450699098043e-01,-5.675195374574e-01,-1.372832781916e-01,8.598999418963e-01,2.240487617731e+00,3.597426566768e+00,4.206286544479e+00,3.994621736344e+00,2.851954586739e+00,1.272968353857e+00
0.266,1.262329545333e+00,-4.501404790343e-01,1.443040339161e+00,1.157580228836e+00,-6.476100000344e-01,4.478427769923e-01,2.212778251765e+00,8.068629761488e-01,-7.293824552665e-01,1.006389468276e+00
0.624,-3.008549391280e-01,2.369716564975e+00,2.053175030732e+00,-5.624042700108e-01,2.925627524577e+00,4.069307232182e-01,5.256453635455e-01,2.954543336029e+00,-6.223925777733e-01,2.054411813419e+00
