x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.548,3.039913368177e-06,1.925039143718e-05,2.959058633772e-06,1.384944035024e-05,7.330181898952e-06,8.531495222912e-06,1.289890075384e-05,3.388674543846e-06,1.717475429017e-05,3.549225225280e-07,3.738699000000e-05
0.550,2.993204841329e-06,1.921836466563e-05,3.182174334884e-06,1.348407028809e-05,7.847772760857e-06,7.890529956649e-06,1.359268096555e-05,2.737377997012e-06,1.767459442716e-05,1.150768646091e-07,3.738699000000e-05
0.552,2.946975766567e-06,1.918319570552e-05,3.412008838728e-06,1.311062020035e-05,8.369996093764e-06,7.256522689608e-06,1.425817012209e-05,2.144747608413e-06,1.807950817282e-05,6.641862154016e-09,3.738699000000e-05
0.554,2.901224096141e-06,1.914490515631e-05,3.648361074838e-06,1.272981226921e-05,8.895175528245e-06,6.632499706440e-06,1.489093156839e-05,1.616043909934e-06,1.838488009676e-05,3.116101468194e-08,3.738699000000e-05
0.556,2.855947768143e-06,1.910351464855e-05,3.891023644508e-06,1.234238327074e-05,9.421625207093e-06,6.021439463436e-06,1.548674687915e-05,1.155960047594e-06,1.858722935681e-05,1.882852413377e-07,3.738699000000e-05
0.558,2.811144706597e-06,1.905904683209e-05,4.139783027808e-06,1.194908316462e-05,9.947655177266e-06,5.426258360131e-06,1.604164398508e-05,7.685801255346e-07,1.868424938984e-05,4.757778569071e-07,3.738699000000e-05
0.560,2.766812821547e-06,1.901152536387e-05,4.394419796513e-06,1.155067365849e-05,1.047157679534e-05,4.849796806902e-06,1.655192365642e-05,4.573429575434e-07,1.867483430948e-05,8.895464099882e-07,3.738699000000e-05
0.562,2.722950009159e-06,1.896097489548e-05,4.654708832703e-06,1.114792674961e-05,1.099170812933e-05,4.294805655884e-06,1.701418416759e-05,2.250115443385e-07,1.855909132633e-05,1.423700912951e-06,3.738699000000e-05
0.564,2.679554151811e-06,1.890742106032e-05,4.920419552830e-06,1.074162324682e-05,1.150637933934e-05,3.763933059082e-06,1.742534397621e-05,7.364855034377e-08,1.833833971953e-05,2.070637741477e-06,3.738699000000e-05
0.566,2.636623118193e-06,1.885089046041e-05,5.191316137024e-06,1.033255127539e-05,1.201393802030e-05,3.259711816980e-06,1.778266226879e-05,4.597996316792e-09,1.801509563629e-05,2.821147752546e-06,3.738699000000e-05
0.568,2.594154763409e-06,1.879141065286e-05,5.467157763388e-06,9.921504767886e-06,1.251275448931e-05,2.784547278381e-06,1.808375723229e-05,1.847333086990e-08,1.759304352050e-05,3.664547616227e-06,3.738699000000e-05
0.570,2.552146929074e-06,1.872901013612e-05,5.747698847077e-06,9.509281943893e-06,1.300122700091e-05,2.340705848387e-06,1.832662193276e-05,1.151519861990e-07,1.707699408664e-05,4.588831496855e-06,3.738699000000e-05
0.572,2.510597443418e-06,1.866371833576e-05,6.032689283882e-06,9.096683781461e-06,1.347778687366e-05,1.930304159874e-06,1.850963769430e-05,2.937764671255e-07,1.647282947085e-05,5.580842419558e-06,3.738699000000e-05
0.574,2.469504121394e-06,1.859556559002e-05,6.321874698108e-06,8.684512483344e-06,1.394090351155e-05,1.555298960670e-06,1.863158488544e-05,5.527619632178e-07,1.578743619175e-05,6.626459181608e-06,3.738699000000e-05
0.576,2.428864764780e-06,1.852458313505e-05,6.614996694462e-06,8.273569940908e-06,1.438908930419e-05,1.217477763778e-06,1.869165105024e-05,8.898104142398e-07,1.502862668823e-05,7.710797485799e-06,3.738699000000e-05
0.578,2.388677162289e-06,1.845080308980e-05,6.911793113730e-06,7.864656198734e-06,1.482090439028e-05,9.184503060379e-07,1.868943631617e-05,1.301930913588e-06,1.420505019238e-05,8.818422089114e-06,3.738699000000e-05
0.580,2.348939089677e-06,1.837425844066e-05,7.211998291957e-06,7.458567922831e-06,1.523496126901e-05,6.596408557372e-07,1.862495605954e-05,1.785466247962e-06,1.332609425611e-05,9.933565873504e-06,3.738699000000e-05
0.582,2.309648309858e-06,1.829498302577e-05,7.515343322883e-06,7.056096875464e-06,1.562992924474e-05,4.422814058516e-07,1.849864079338e-05,2.336125368954e-06,1.240177767360e-05,1.104035508548e-05,3.738699000000e-05
0.584,2.270802573011e-06,1.821301151903e-05,7.821556323369e-06,6.658028399509e-06,1.600453869066e-05,2.674057857939e-07,1.831133329129e-05,2.949021473534e-06,1.144263624515e-05,1.212303447034e-05,3.738699000000e-05
0.586,2.232399616701e-06,1.812837941388e-05,8.130362701537e-06,6.265139915282e-06,1.635758511810e-05,1.358447193245e-07,1.806428296002e-05,3.618715378205e-06,1.045960285657e-05,1.316619230982e-05,3.738699000000e-05
0.588,2.194437165991e-06,1.804112300673e-05,8.441485427365e-06,5.878199432718e-06,1.668793303800e-05,4.822185259582e-08,1.775913750327e-05,4.339263809807e-06,9.463882616302e-06,1.415497943773e-05,3.738699000000e-05
0.590,2.156912933561e-06,1.795127938021e-05,8.754645305460e-06,5.497964081819e-06,1.699451960284e-05,4.950771288642e-09,1.739793192532e-05,5.104272141351e-06,8.466825371474e-06,1.507532038955e-05,3.738699000000e-05
0.592,2.119824619830e-06,1.785888638604e-05,9.069561249722e-06,5.125178664136e-06,1.727635801681e-05,6.233020869702e-09,1.698307495290e-05,5.906951160157e-06,7.479796200726e-06,1.591411435582e-05,3.738699000000e-05
0.594,2.083169913073e-06,1.776398262773e-05,9.385950559648e-06,4.760574228155e-06,1.753254070381e-05,5.205713975228e-08,1.651733296621e-05,6.740177328392e-06,6.514045914146e-06,1.665942106062e-05,3.738699000000e-05
0.596,2.046946489547e-06,1.766660744300e-05,9.703529197965e-06,4.404866671276e-06,1.776224222274e-05,1.421987097967e-07,1.600381154374e-05,7.596556001451e-06,5.580582811893e-06,1.730063100712e-05,3.738699000000e-05
0.598,2.011152013615e-06,1.756680088592e-05,1.002201206935e-05,4.058755371110e-06,1.796472192125e-05,2.762214240838e-07,1.544593474196e-05,8.468487079397e-06,4.690047198752e-06,1.782861661516e-05,3.738699000000e-05
0.600,1.975784137874e-06,1.746460370888e-05,1.034111329990e-05,3.722921848724e-06,1.813932631911e-05,4.534791667190e-07,1.484742225751e-05,9.348232449647e-06,3.852590146796e-06,1.823586229154e-05,3.738699000000e-05
0.602,1.940840503280e-06,1.736005734426e-05,1.066054651716e-05,3.398028466414e-06,1.828549121364e-05,6.731190949940e-07,1.421226461158e-05,1.022798466212e-05,3.077757698159e-06,1.851657062614e-05,3.738699000000e-05
