x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.688,3.203000214044e-04,4.503562853932e-03,8.352392166999e-03,1.851568066567e-03,1.551224900319e-03,7.310962259203e-03,3.058639680025e-03,5.812305284393e-04,6.762022323319e-03,4.556935407051e-03,1.488622000000e-02
0.690,3.128290407845e-04,4.439801856238e-03,8.388199021908e-03,2.001013353760e-03,1.383046163172e-03,7.246329130379e-03,3.358710458183e-03,4.072818135915e-04,6.515636130533e-03,4.983012960781e-03,1.488622000000e-02
0.692,3.054808685124e-04,4.375997230046e-03,8.420442334500e-03,2.154427866020e-03,1.222349262811e-03,7.164648371459e-03,3.661070465730e-03,2.627349390168e-04,6.237424853522e-03,5.391149729301e-03,1.488622000000e-02
0.694,2.982544185861e-04,4.312169053797e-03,8.449100493546e-03,2.311538528770e-03,1.069662011721e-03,7.066307918654e-03,3.963696068943e-03,1.488687787576e-04,5.930559793870e-03,5.775537274425e-03,1.488622000000e-02
0.696,2.911486035033e-04,4.248337283906e-03,8.474155272590e-03,2.472065561134e-03,9.254873993509e-04,6.951775652953e-03,4.264561709552e-03,6.668958070816e-05,5.598538129260e-03,6.130705727229e-03,1.488622000000e-02
0.698,2.841623343430e-04,4.184521746610e-03,8.495591839681e-03,2.635723012902e-03,7.903020058920e-04,6.821597199728e-03,4.561653420247e-03,1.692200989434e-05,5.245143848149e-03,6.451599967326e-03,1.488622000000e-02
0.700,2.772945208486e-04,4.120742129880e-03,8.513398763568e-03,2.802219312877e-03,6.645545003514e-04,6.676393355496e-03,4.852982275720e-03,2.703145395381e-09,4.874404514898e-03,6.733648999008e-03,1.488622000000e-02
0.702,2.705440715111e-04,4.057017975396e-03,8.527568016359e-03,2.971257827492e-03,5.486642278342e-04,6.516857161172e-03,5.136597663315e-03,1.607639584685e-05,4.490544887049e-03,6.972847003857e-03,1.488622000000e-02
0.704,2.639098936529e-04,3.993368670602e-03,8.538094972625e-03,3.142537428637e-03,4.430198904785e-04,6.343750626796e-03,5.410600319652e-03,6.499462009740e-05,4.097939710562e-03,7.165784363340e-03,1.488622000000e-02
0.706,2.573908935123e-04,3.929813440824e-03,8.544978404968e-03,3.315753069538e-03,3.479783261248e-04,6.157901132316e-03,5.673155003670e-03,1.463170163268e-04,3.701061985090e-03,7.309717445588e-03,1.488622000000e-02
0.708,2.509859763291e-04,3.866371341473e-03,8.548220476047e-03,3.490596367581e-03,2.638633887557e-04,5.960197516363e-03,5.922502762537e-03,2.593152405438e-04,3.304434259561e-03,7.402600625205e-03,1.488622000000e-02
0.710,2.446940464300e-04,3.803061250319e-03,8.547826727070e-03,3.666756192913e-03,1.909649340552e-04,5.751585871618e-03,6.156972685447e-03,4.029794106641e-04,2.912575651842e-03,7.443108490419e-03,1.488622000000e-02
0.712,2.385140073149e-04,3.739901859865e-03,8.543806062773e-03,3.843919261692e-03,1.295379134306e-04,5.533065068575e-03,6.374993070708e-03,5.760270703252e-04,2.529950015630e-03,7.430664682261e-03,1.488622000000e-02
0.714,2.324447617444e-04,3.676911669787e-03,8.536170732888e-03,4.021770732803e-03,7.980157922431e-05,5.305682029860e-03,6.575101941992e-03,7.769145845756e-04,2.160916805418e-03,7.365453377593e-03,1.488622000000e-02
0.716,2.264852118270e-04,3.614108979482e-03,8.524936310129e-03,4.199994806801e-03,4.193880373684e-05,5.070526775656e-03,6.755956800249e-03,1.003850823302e-03,1.809678921881e-03,7.248398068347e-03,1.488622000000e-02
0.718,2.206342591075e-04,3.551511880698e-03,8.510121664722e-03,4.378275326060e-03,1.609551403921e-05,4.828727263975e-03,6.916343661010e-03,1.254813053685e-03,1.480237032477e-03,7.081167939426e-03,1.488622000000e-02
0.720,2.148908046560e-04,3.489138250269e-03,8.491748935489e-03,4.556296374763e-03,2.380244437962e-06,4.581444050886e-03,7.055185130475e-03,1.527564923146e-03,1.176342439126e-03,6.866139497576e-03,1.488622000000e-02
0.722,2.092537491571e-04,3.427005742942e-03,8.469843497534e-03,4.733742877683e-03,8.638079218796e-07,4.329864797590e-03,7.171547659787e-03,1.819676252844e-03,9.014549986981e-04,6.606382981307e-03,1.488622000000e-02
0.724,2.037219930003e-04,3.365131784315e-03,8.444433926555e-03,4.910301196506e-03,1.157908757090e-05,4.075198649617e-03,7.264647805541e-03,2.128544690449e-03,6.587037053449e-04,6.305586492731e-03,1.488622000000e-02
0.726,1.982944363702e-04,3.303533563873e-03,8.415551959814e-03,5.085659722560e-03,3.452094855420e-05,3.818670510062e-03,7.333857498044e-03,2.451418766390e-03,4.508503055561e-04,5.968036653053e-03,1.488622000000e-02
0.728,1.929699793385e-04,3.242228028143e-03,8.383232453824e-03,5.259509464767e-03,6.964627091732e-05,3.561515247178e-03,7.378708280768e-03,2.785422333062e-03,2.802587893320e-04,5.598537585121e-03,1.488622000000e-02
0.730,1.877475219551e-04,3.181231873952e-03,8.347513338775e-03,5.431544631631e-03,1.168741029974e-04,3.304971845639e-03,7.398894473798e-03,3.127580137160e-03,1.488675503938e-04,5.202347158115e-03,1.488622000000e-02
0.732,1.826259643414e-04,3.120561541806e-03,8.308435569754e-03,5.601463206193e-03,1.760859348805e-04,3.050277546048e-03,7.394275264823e-03,3.474844215679e-03,5.816798687702e-05,4.785104527507e-03,1.488622000000e-02
0.734,1.776042067828e-04,3.060233209389e-03,8.266043074824e-03,5.768967512722e-03,2.471260910199e-04,2.798661992615e-03,7.364875721580e-03,3.824120902295e-03,9.186851957906e-06,4.352748292856e-03,1.488622000000e-02
0.736,1.726811498226e-04,3.000262785180e-03,8.220382699987e-03,5.933764774108e-03,3.298022405933e-04,2.551341415254e-03,7.310886665434e-03,4.172298495416e-03,2.474919499085e-06,3.911429291302e-03,1.488622000000e-02
0.738,1.678556943564e-04,2.940665902197e-03,8.171504151114e-03,6.095567658815e-03,4.238860239226e-04,2.309512877829e-03,7.232663472813e-03,4.516274725720e-03,3.810067009759e-05,3.467430166904e-03,1.488622000000e-02
0.740,1.631267417270e-04,2.881457911867e-03,8.119459932894e-03,6.254094816289e-03,5.291137929985e-04,2.074348622387e-03,7.130723778164e-03,4.852984299205e-03,1.156492889969e-04,3.027068219656e-03,1.488622000000e-02
0.742,1.584931938198e-04,2.822653878030e-03,8.064305284853e-03,6.409071399859e-03,6.451874633527e-04,1.846990524953e-03,7.005744060183e-03,5.179426414612e-03,2.342275978599e-04,2.596606554488e-03,1.488622000000e-02
0.744,1.539539531588e-04,2.764268571074e-03,8.006098114535e-03,6.560229576010e-03,7.717754749345e-04,1.628544703721e-03,6.858555251439e-03,5.492691086999e-03,3.924740804115e-04,2.182173009537e-03,1.488622000000e-02
0.746,1.495079230037e-04,2.706316462208e-03,7.944898927890e-03,6.707309019018e-03,9.085138582304e-04,1.420076296756e-03,6.690137225370e-03,5.789985200683e-03,5.885744584810e-04,1.789658811481e-03,1.488622000000e-02
0.748,1.451540074467e-04,2.648811717873e-03,7.880770756955e-03,6.850057390093e-03,1.055007402762e-03,1.222604431952e-03,6.501612385174e-03,6.068657405076e-03,8.202823934328e-04,1.424647671470e-03,1.488622000000e-02
0.750,1.408911115108e-04,2.591768194299e-03,7.813779084900e-03,6.988230799888e-03,1.210830923759e-03,1.037097423038e-03,6.294238237772e-03,6.326221459219e-03,1.084944770435e-03,1.092336915209e-03,1.488622000000e-02
