x,DLC_mode1,DLC_mode2,DLC_mode3,DLC_mode4,DLC_mode5,DLC_mode6,DLC_mode7,DLC_mode8,DLC_mode9,DLC_mode10
0.4575,3.287807845168e-01,1.000000000000e+00,9.607125438580e-02,8.670132637751e-01,3.472031881086e-01,5.952232867276e-01,6.290758691895e-01,3.142053696461e-01,8.882290756091e-01,9.585514400244e-02
0.4576,3.284680735897e-01,1.000000000000e+00,9.556682593268e-02,8.676706918723e-01,3.456594742012e-01,5.968837795517e-01,6.266907993318e-01,3.164160772112e-01,8.857214642798e-01,9.766492015391e-02
0.4577,3.281557848801e-01,1.000000000000e+00,9.506379486435e-02,8.683264704879e-01,3.441184975268e-01,5.985427432289e-01,6.243061202069e-01,3.186304230932e-01,8.832060250180e-01,9.948930500665e-02
0.4578,3.278439176552e-01,1.000000000000e+00,9.456216054134e-02,8.689805977080e-01,3.425802649125e-01,6.002001593027e-01,6.219218649598e-01,3.208483550195e-01,8.806828260932e-01,1.013282201720e-01
0.4579,3.275324711839e-01,1.000000000000e+00,9.406192232534e-02,8.696330716249e-01,3.410447831685e-01,6.018560093461e-01,6.195380667079e-01,3.230698206898e-01,8.781519358924e-01,1.031815869350e-01
0.4580,3.272214447363e-01,1.000000000000e+00,9.356307957929e-02,8.702838903376e-01,3.395120590888e-01,6.035102749636e-01,6.171547585520e-01,3.252947677801e-01,8.756134229783e-01,1.050493261223e-01
0.4581,3.269108375845e-01,1.000000000000e+00,9.306563166728e-02,8.709330519507e-01,3.379820994506e-01,6.051629377893e-01,6.147719735677e-01,3.275231439312e-01,8.730673561481e-01,1.069313582149e-01
0.4582,3.266006490019e-01,1.000000000000e+00,9.256957795466e-02,8.715805545755e-01,3.364549110146e-01,6.068139794874e-01,6.123897448060e-01,3.297548967526e-01,8.705138042513e-01,1.088276031561e-01
0.4583,3.262908782634e-01,1.000000000000e+00,9.207491780793e-02,8.722263963293e-01,3.349305005246e-01,6.084633817549e-01,6.100081053012e-01,3.319899738419e-01,8.679528364478e-01,1.107379806333e-01
0.4584,3.259815246457e-01,1.000000000000e+00,9.158165059478e-02,8.728705753358e-01,3.334088747082e-01,6.101111263183e-01,6.076270880538e-01,3.342283227614e-01,8.653845218471e-01,1.126624098001e-01
0.4585,3.256725874267e-01,1.000000000000e+00,9.108977568412e-02,8.735130897248e-01,3.318900402758e-01,6.117571949349e-01,6.052467260503e-01,3.364698910570e-01,8.628089299055e-01,1.146008094181e-01
0.4586,3.253640658861e-01,1.000000000000e+00,9.059929244602e-02,8.741539376325e-01,3.303740039215e-01,6.134015693947e-01,6.028670522403e-01,3.387146262439e-01,8.602261301449e-01,1.165530979767e-01
0.4587,3.250559593049e-01,1.000000000000e+00,9.011020025173e-02,8.747931172012e-01,3.288607723223e-01,6.150442315178e-01,6.004880995626e-01,3.409624758324e-01,8.576361922314e-01,1.185191934658e-01
0.4588,3.247482669660e-01,1.000000000000e+00,8.962249847368e-02,8.754306265795e-01,3.273503521387e-01,6.166851631558e-01,5.981099009167e-01,3.432133872883e-01,8.550391860525e-01,1.204990135224e-01
0.4589,3.244409881534e-01,1.000000000000e+00,8.913618648550e-02,8.760664639221e-01,3.258427500144e-01,6.183243461931e-01,5.957324891860e-01,3.454673080743e-01,8.524351815173e-01,1.224924752855e-01
0.4590,3.241341221528e-01,1.000000000000e+00,8.865126366194e-02,8.767006273901e-01,3.243379725760e-01,6.199617625432e-01,5.933558972201e-01,3.477241856384e-01,8.498242487926e-01,1.244994956956e-01
0.4591,3.238276682514e-01,1.000000000000e+00,8.816772937897e-02,8.773331151507e-01,3.228360264336e-01,6.215973941550e-01,5.909801578479e-01,3.499839673898e-01,8.472064581819e-01,1.265199912017e-01
0.4592,3.235216257380e-01,1.000000000000e+00,8.768558301369e-02,8.779639253776e-01,3.213369181804e-01,6.232312230063e-01,5.886053038676e-01,3.522466007501e-01,8.445818800845e-01,1.285538778204e-01
0.4593,3.232159939028e-01,1.000000000000e+00,8.720482394436e-02,8.785930562503e-01,3.198406543923e-01,6.248632311091e-01,5.862313680485e-01,3.545120331006e-01,8.419505850533e-01,1.306010712914e-01
0.4594,3.229107720375e-01,1.000000000000e+00,8.672545155043e-02,8.792205059549e-01,3.183472416288e-01,6.264934005064e-01,5.838583831351e-01,3.567802118243e-01,8.393126438121e-01,1.326614869283e-01
0.4595,3.226059594353e-01,1.000000000000e+00,8.624746521246e-02,8.798462726835e-01,3.168566864322e-01,6.281217132738e-01,5.814863818410e-01,3.590510842751e-01,8.366681271951e-01,1.347350396513e-01
0.4596,3.223015553910e-01,1.000000000000e+00,8.577086431220e-02,8.804703546345e-01,3.153689953281e-01,6.297481515196e-01,5.791153968510e-01,3.613245978104e-01,8.340171061457e-01,1.368216441148e-01
0.4597,3.219975592008e-01,1.000000000000e+00,8.529564823253e-02,8.810927500125e-01,3.138841748245e-01,6.313726973849e-01,5.767454608215e-01,3.636006997699e-01,8.313596518313e-01,1.389212144920e-01
0.4598,3.216939701624e-01,1.000000000000e+00,8.482181635745e-02,8.817134570285e-01,3.124022314130e-01,6.329953330431e-01,5.743766063783e-01,3.658793374764e-01,8.286958354273e-01,1.410336646011e-01
0.4599,3.213907875750e-01,1.000000000000e+00,8.434936807216e-02,8.823324738994e-01,3.109231715680e-01,6.346160407009e-01,5.720088661159e-01,3.681604582495e-01,8.260257283105e-01,1.431589080057e-01
0.4600,3.210880107391e-01,1.000000000000e+00,8.387830276294e-02,8.829497988485e-01,3.094470017467e-01,6.362348025969e-01,5.696422725995e-01,3.704440094000e-01,8.233494020564e-01,1.452968577610e-01
0.4601,3.207856389571e-01,1.000000000000e+00,8.340861981724e-02,8.835654301053e-01,3.079737283893e-01,6.378516010053e-01,5.672768583644e-01,3.727299382280e-01,8.206669281858e-01,1.474474267063e-01
0.4602,3.204836715325e-01,1.000000000000e+00,8.294031862362e-02,8.841793659057e-01,3.065033579189e-01,6.394664182302e-01,5.649126559137e-01,3.750181920295e-01,8.179783785311e-01,1.496105272083e-01
0.4603,3.201821077703e-01,1.000000000000e+00,8.247339857177e-02,8.847916044914e-01,3.050358967415e-01,6.410792366122e-01,5.625496977128e-01,3.773087180916e-01,8.152838249058e-01,1.517860713927e-01
0.4604,3.198809469772e-01,1.000000000000e+00,8.200785905253e-02,8.854021441107e-01,3.035713512459e-01,6.426900385230e-01,5.601880162053e-01,3.796014637027e-01,8.125833393342e-01,1.539739710505e-01
0.4605,3.195801884611e-01,1.000000000000e+00,8.154369945784e-02,8.860109830178e-01,3.021097278037e-01,6.442988063695e-01,5.578276437941e-01,3.818963761438e-01,8.098769938955e-01,1.561741374387e-01
0.4606,3.192798315315e-01,1.000000000000e+00,8.108091918074e-02,8.866181194735e-01,3.006510327693e-01,6.459055225916e-01,5.554686128508e-01,3.841934026862e-01,8.071648608569e-01,1.583864816160e-01
0.4607,3.189798754993e-01,1.000000000000e+00,8.061951761542e-02,8.872235517444e-01,2.991952724798e-01,6.475101696631e-01,5.531109557125e-01,3.864924906083e-01,8.044470125564e-01,1.606109144502e-01
0.4608,3.186803196770e-01,1.000000000000e+00,8.015949415717e-02,8.878272781035e-01,2.977424532553e-01,6.491127300920e-01,5.507547046871e-01,3.887935871908e-01,8.017235214012e-01,1.628473461799e-01
0.4609,3.183811633783e-01,1.000000000000e+00,7.970084820238e-02,8.884292968302e-01,2.962925813984e-01,6.507131864202e-01,5.483998920425e-01,3.910966397003e-01,7.989944600189e-01,1.650956868907e-01
0.4610,3.180824059185e-01,1.000000000000e+00,7.924357914855e-02,8.890296062097e-01,2.948456631945e-01,6.523115212242e-01,5.460465500143e-01,3.934015954203e-01,7.962599010459e-01,1.673558463160e-01
0.4611,3.177840466143e-01,1.000000000000e+00,7.878768639429e-02,8.896282045336e-01,2.934017049116e-01,6.539077171145e-01,5.436947108027e-01,3.957084016324e-01,7.935199172776e-01,1.696277338388e-01
0.4612,3.174860847838e-01,1.000000000000e+00,7.833316933930e-02,8.902250901000e-01,2.919607128004e-01,6.555017567365e-01,5.413444065728e-01,3.980170056001e-01,7.907745816100e-01,1.719112585639e-01
0.4613,3.171885197467e-01,1.000000000000e+00,7.788002738437e-02,8.908202612126e-01,2.905226930941e-01,6.570936227693e-01,5.389956694493e-01,4.003273546269e-01,7.880239670002e-01,1.742063292517e-01
0.4614,3.168913508238e-01,1.000000000000e+00,7.742825993140e-02,8.914137161818e-01,2.890876520087e-01,6.586832979287e-01,5.366485315272e-01,4.026393959897e-01,7.852681465966e-01,1.765128542843e-01
0.4615,3.165945773378e-01,1.000000000000e+00,7.697786638337e-02,8.920054533240e-01,2.876555957428e-01,6.602707649626e-01,5.343030248626e-01,4.049530770009e-01,7.825071935482e-01,1.788307419183e-01
0.4616,3.162981986123e-01,1.000000000000e+00,7.652884614434e-02,8.925954709619e-01,2.862265304775e-01,6.618560066559e-01,5.319591814709e-01,4.072683449479e-01,7.797411811918e-01,1.811598997866e-01
0.4617,3.160022139727e-01,1.000000000000e+00,7.608119861947e-02,8.931837674242e-01,2.848004623762e-01,6.634390058279e-01,5.296170333318e-01,4.095851471519e-01,7.769701828621e-01,1.835002355838e-01
0.4618,3.157066227456e-01,1.000000000000e+00,7.563492321498e-02,8.937703410460e-01,2.833773975853e-01,6.650197453331e-01,5.272766123870e-01,4.119034309213e-01,7.741942720771e-01,1.858516565307e-01
0.4619,3.154114242592e-01,1.000000000000e+00,7.519001933818e-02,8.943551901684e-01,2.819573422331e-01,6.665982080617e-01,5.249379505421e-01,4.142231435930e-01,7.714135224246e-01,1.882140694456e-01
0.4620,3.151166178430e-01,1.000000000000e+00,7.474648639746e-02,8.949383131391e-01,2.805403024311e-01,6.681743769393e-01,5.226010796593e-01,4.165442325204e-01,7.686280074850e-01,1.905873809300e-01
0.4621,3.148222028278e-01,1.000000000000e+00,7.430432380225e-02,8.955197083114e-01,2.791262842725e-01,6.697482349267e-01,5.202660315644e-01,4.188666450257e-01,7.658378011288e-01,1.929714973360e-01
0.4622,3.145281785459e-01,1.000000000000e+00,7.386353096310e-02,8.960993740453e-01,2.777152938333e-01,6.713197650201e-01,5.179328380425e-01,4.211903285040e-01,7.630429771229e-01,1.953663247711e-01
0.4623,3.142345443312e-01,1.000000000000e+00,7.342410729157e-02,8.966773087068e-01,2.763073371720e-01,6.728889502525e-01,5.156015308395e-01,4.235152303037e-01,7.602436094082e-01,1.977717689515e-01
0.4624,3.139412995186e-01,1.000000000000e+00,7.298605220032e-02,8.972535106680e-01,2.749024203292e-01,6.744557736923e-01,5.132721416593e-01,4.258412978483e-01,7.574397719680e-01,2.001877353915e-01
0.4625,3.136484434447e-01,1.000000000000e+00,7.254936510305e-02,8.978279783074e-01,2.735005493282e-01,6.760202184438e-01,5.109447021667e-01,4.281684785265e-01,7.546315389739e-01,2.026141291416e-01
0.4626,3.133559754474e-01,1.000000000000e+00,7.211404541451e-02,8.984007100094e-01,2.721017301743e-01,6.775822676474e-01,5.086192439856e-01,4.304967197762e-01,7.518189844518e-01,2.050508552091e-01
0.4627,3.130638948659e-01,1.000000000000e+00,7.168009255053e-02,8.989717041649e-01,2.707059688550e-01,6.791419044808e-01,5.062957986934e-01,4.328259690301e-01,7.490021827964e-01,2.074978182197e-01
0.4628,3.127722010408e-01,1.000000000000e+00,7.124750592797e-02,8.995409591708e-01,2.693132713408e-01,6.806991121572e-01,5.039743978299e-01,4.351561737580e-01,7.461812081987e-01,2.099549226120e-01
0.4629,3.124808933141e-01,1.000000000000e+00,7.081628496473e-02,9.001084734303e-01,2.679236435838e-01,6.822538739260e-01,5.016550728923e-01,4.374872814329e-01,7.433561351223e-01,2.124220722908e-01
0.4630,3.121899710294e-01,1.000000000000e+00,7.038642907976e-02,9.006742453526e-01,2.665370915185e-01,6.838061730740e-01,4.993378553344e-01,4.398192395531e-01,7.405270380256e-01,2.148991712521e-01
0.4631,3.118994335312e-01,1.000000000000e+00,6.995793769306e-02,9.012382733532e-01,2.651536210618e-01,6.853559929248e-01,4.970227765653e-01,4.421519956603e-01,7.376939913978e-01,2.173861230419e-01
0.4632,3.116092801658e-01,1.000000000000e+00,6.953081022565e-02,9.018005558539e-01,2.637732381124e-01,6.869033168380e-01,4.947098679508e-01,4.444854972881e-01,7.348570699025e-01,2.198828309137e-01
0.4633,3.113195102806e-01,1.000000000000e+00,6.910504609960e-02,9.023610912825e-01,2.623959485518e-01,6.884481282111e-01,4.923991608121e-01,4.468196919941e-01,7.320163481391e-01,2.223891980299e-01
0.4634,3.110301232246e-01,1.000000000000e+00,6.868064473801e-02,9.029198780731e-01,2.610217582430e-01,6.899904104790e-01,4.900906864292e-01,4.491545273897e-01,7.291719008777e-01,2.249051271481e-01
0.4635,3.107411183478e-01,1.000000000000e+00,6.825760556500e-02,9.034769146658e-01,2.596506730317e-01,6.915301471123e-01,4.877844760330e-01,4.514899510837e-01,7.263238029297e-01,2.274305207815e-01
0.4636,3.104524950019e-01,1.000000000000e+00,6.783592800571e-02,9.040321995071e-01,2.582826987453e-01,6.930673216200e-01,4.854805608136e-01,4.538259107262e-01,7.234721290744e-01,2.299652813239e-01
0.4637,3.101642525397e-01,1.000000000000e+00,6.741561148632e-02,9.045857310496e-01,2.569178411935e-01,6.946019175489e-01,4.831789719084e-01,4.561623539773e-01,7.206169542735e-01,2.325093108111e-01
0.4638,3.098763903156e-01,1.000000000000e+00,6.699665543402e-02,9.051375077520e-01,2.555561061681e-01,6.961339184828e-01,4.808797404153e-01,4.584992285507e-01,7.177583534890e-01,2.350625111264e-01
0.4639,3.095889076851e-01,1.000000000000e+00,6.657905927702e-02,9.056875280791e-01,2.541974994428e-01,6.976633080427e-01,4.785828973859e-01,4.608364821575e-01,7.148964016997e-01,2.376247837575e-01
0.4640,3.093018040051e-01,1.000000000000e+00,6.616282244453e-02,9.062357905023e-01,2.528420267735e-01,6.991900698886e-01,4.762884738178e-01,4.631740625787e-01,7.120311740249e-01,2.401960302113e-01
0.4641,3.090150786340e-01,1.000000000000e+00,6.574794436679e-02,9.067822934987e-01,2.514896938979e-01,7.007141877180e-01,4.739965006712e-01,4.655119175836e-01,7.091627455078e-01,2.427761515641e-01
0.4642,3.087287309313e-01,1.000000000000e+00,6.533442447504e-02,9.073270355517e-01,2.501405065358e-01,7.022356452657e-01,4.717070088492e-01,4.678499950058e-01,7.062911914352e-01,2.453650487111e-01
0.4643,3.084427602580e-01,1.000000000000e+00,6.492226220152e-02,9.078700151511e-01,2.487944703890e-01,7.037544263049e-01,4.694200292133e-01,4.701882426981e-01,7.034165869254e-01,2.479626224548e-01
0.4644,3.081571659764e-01,1.000000000000e+00,6.451145697948e-02,9.084112307925e-01,2.474515911413e-01,7.052705146489e-01,4.671355925749e-01,4.725266085430e-01,7.005390072652e-01,2.505687730458e-01
0.4645,3.078719474500e-01,1.000000000000e+00,6.410200824316e-02,9.089506809780e-01,2.461118744582e-01,7.067838941458e-01,4.648537296946e-01,4.748650404656e-01,6.976585277478e-01,2.531834010711e-01
0.4646,3.075871040437e-01,1.000000000000e+00,6.369391542780e-02,9.094883642157e-01,2.447753259872e-01,7.082945486861e-01,4.625744712883e-01,4.772034864336e-01,6.947752237242e-01,2.558064062305e-01
0.4647,3.073026351238e-01,1.000000000000e+00,6.328717796964e-02,9.100242790198e-01,2.434419513580e-01,7.098024621957e-01,4.602978480171e-01,4.795418944296e-01,6.918891705837e-01,2.584376886558e-01
0.4648,3.070185400578e-01,1.000000000000e+00,6.288179530590e-02,9.105584239108e-01,2.421117561815e-01,7.113076186410e-01,4.580238904941e-01,4.818802124955e-01,6.890004437171e-01,2.610771478924e-01
0.4649,3.067348182146e-01,1.000000000000e+00,6.247776687479e-02,9.110907974154e-01,2.407847460512e-01,7.128100020267e-01,4.557526292848e-01,4.842183886931e-01,6.861091186378e-01,2.637246833278e-01
0.4650,3.064514689642e-01,1.000000000000e+00,6.207509211552e-02,9.116213980663e-01,2.394609265416e-01,7.143095963962e-01,4.534840949005e-01,4.865563711493e-01,6.832152707343e-01,2.663801941079e-01
0.4651,3.061684916782e-01,1.000000000000e+00,6.167377046825e-02,9.121502244024e-01,2.381403032098e-01,7.158063858334e-01,4.512183178019e-01,4.888941080015e-01,6.803189755842e-01,2.690435794905e-01
0.4652,3.058858857294e-01,1.000000000000e+00,6.127380137414e-02,9.126772749690e-01,2.368228815942e-01,7.173003544586e-01,4.489553284008e-01,4.912315474461e-01,6.774203087243e-01,2.717147381504e-01
0.4653,3.056036504917e-01,1.000000000000e+00,6.087518427533e-02,9.132025483172e-01,2.355086672150e-01,7.187914864337e-01,4.466951570531e-01,4.935686377255e-01,6.745193457194e-01,2.743935688817e-01
0.4654,3.053217853406e-01,1.000000000000e+00,6.047791861493e-02,9.137260430045e-01,2.341976655744e-01,7.202797659589e-01,4.444378340656e-01,4.959053271059e-01,6.716161621946e-01,2.770799699853e-01
0.4655,3.050402896527e-01,1.000000000000e+00,6.008200383700e-02,9.142477575945e-01,2.328898821558e-01,7.217651772748e-01,4.421833896901e-01,4.982415639230e-01,6.687108337127e-01,2.797738399804e-01
0.4656,3.047591628058e-01,1.000000000000e+00,5.968743938660e-02,9.147676906569e-01,2.315853224249e-01,7.232477046605e-01,4.399318541300e-01,5.005772965381e-01,6.658034359627e-01,2.824750768079e-01
0.4657,3.044784041793e-01,1.000000000000e+00,5.929422470973e-02,9.152858407676e-01,2.302839918288e-01,7.247273324355e-01,4.376832575281e-01,5.029124733581e-01,6.628940445849e-01,2.851835783662e-01
0.4658,3.041980131536e-01,1.000000000000e+00,5.890235925337e-02,9.158022065088e-01,2.289858957960e-01,7.262040449586e-01,4.354376299809e-01,5.052470428578e-01,6.599827352728e-01,2.878992428801e-01
0.4659,3.039179891105e-01,1.000000000000e+00,5.851184246543e-02,9.163167864684e-01,2.276910397372e-01,7.276778266290e-01,4.331950015275e-01,5.075809535408e-01,6.570695836856e-01,2.906219671846e-01
0.4660,3.036383314330e-01,1.000000000000e+00,5.812267379482e-02,9.168295792411e-01,2.263994290442e-01,7.291486618861e-01,4.309554021473e-01,5.099141539579e-01,6.541546655661e-01,2.933516492620e-01
0.4661,3.033590395055e-01,1.000000000000e+00,5.773485269136e-02,9.173405834272e-01,2.251110690909e-01,7.306165352088e-01,4.287188617756e-01,5.122465927314e-01,6.512380566363e-01,2.960881861611e-01
0.4662,3.030801127136e-01,1.000000000000e+00,5.734837860585e-02,9.178497976334e-01,2.238259652320e-01,7.320814311161e-01,4.264854102818e-01,5.145782185028e-01,6.483198325788e-01,2.988314751833e-01
0.4663,3.028015504441e-01,1.000000000000e+00,5.696325099003e-02,9.183572204727e-01,2.225441228047e-01,7.335433341687e-01,4.242550774900e-01,5.169089799904e-01,6.454000691882e-01,3.015814131528e-01
0.4664,3.025233520851e-01,1.000000000000e+00,5.657946929658e-02,9.188628505638e-01,2.212655471271e-01,7.350022289659e-01,4.220278931594e-01,5.192388259674e-01,6.424788421990e-01,3.043378969713e-01
0.4665,3.022455170260e-01,1.000000000000e+00,5.619703297912e-02,9.193666865320e-01,2.199902434989e-01,7.364581001493e-01,4.198038869951e-01,5.215677052248e-01,6.395562273183e-01,3.071008231590e-01
0.4666,3.019680446575e-01,1.000000000000e+00,5.581594149223e-02,9.198687270085e-01,2.187182172017e-01,7.379109323999e-01,4.175830886507e-01,5.238955666483e-01,6.366323003255e-01,3.098700884158e-01
0.4667,3.016909343715e-01,1.000000000000e+00,5.543619429140e-02,9.203689706307e-01,2.174494734979e-01,7.393607104403e-01,4.153655277140e-01,5.262223591698e-01,6.337071369857e-01,3.126455888771e-01
0.4668,3.014141855610e-01,1.000000000000e+00,5.505779083307e-02,9.208674160421e-01,2.161840176320e-01,7.408074190332e-01,4.131512337231e-01,5.285480317640e-01,6.307808129978e-01,3.154272209604e-01
0.4669,3.011377976205e-01,1.000000000000e+00,5.468073057460e-02,9.213640618926e-01,2.149218548297e-01,7.422510429832e-01,4.109402361555e-01,5.308725334689e-01,6.278534041607e-01,3.182148806163e-01
0.4670,3.008617699455e-01,1.000000000000e+00,5.430501297431e-02,9.218589068378e-01,2.136629902980e-01,7.436915671350e-01,4.087325644280e-01,5.331958133785e-01,6.249249861867e-01,3.210084640894e-01
0.4671,3.005861019331e-01,1.000000000000e+00,5.393063749140e-02,9.223519495398e-01,2.124074292254e-01,7.451289763755e-01,4.065282479017e-01,5.355178206630e-01,6.219956348008e-01,3.238078669700e-01
0.4672,3.003107929813e-01,1.000000000000e+00,5.355760358603e-02,9.228431886668e-01,2.111551767819e-01,7.465632556322e-01,4.043273158786e-01,5.378385045238e-01,6.190654257385e-01,3.266129850542e-01
0.4673,3.000358424894e-01,1.000000000000e+00,5.318591071927e-02,9.233326228929e-01,2.099062381186e-01,7.479943898741e-01,4.021297976008e-01,5.401578142478e-01,6.161344346942e-01,3.294237139670e-01
0.4674,2.997612498580e-01,1.000000000000e+00,5.281555835309e-02,9.238202508986e-01,2.086606183682e-01,7.494223641123e-01,3.999357222493e-01,5.424756991698e-01,6.132027374352e-01,3.322399490665e-01
0.4675,2.994870144890e-01,1.000000000000e+00,5.244654595040e-02,9.243060713704e-01,2.074183226447e-01,7.508471633985e-01,3.977451189477e-01,5.447921086890e-01,6.102704095193e-01,3.350615858350e-01
0.4676,2.992131357853e-01,1.000000000000e+00,5.207887297501e-02,9.247900830011e-01,2.061793560433e-01,7.522687728271e-01,3.955580167586e-01,5.471069922694e-01,6.073375267716e-01,3.378885195930e-01
0.4677,2.989396131512e-01,1.000000000000e+00,5.171253889165e-02,9.252722844894e-01,2.049437236404e-01,7.536871775335e-01,3.933744446836e-01,5.494202994608e-01,6.044041646728e-01,3.407206454028e-01
0.4678,2.986664459923e-01,1.000000000000e+00,5.134754316594e-02,9.257526745403e-01,2.037114304940e-01,7.551023626962e-01,3.911944316606e-01,5.517319798365e-01,6.014703989501e-01,3.435578582663e-01
0.4679,2.983936337151e-01,1.000000000000e+00,5.098388526442e-02,9.262312518648e-01,2.024824816431e-01,7.565143135336e-01,3.890180065725e-01,5.540419830570e-01,5.985363052459e-01,3.464000531288e-01
0.4680,2.981211757277e-01,1.000000000000e+00,5.062156465453e-02,9.267080151802e-01,2.012568821080e-01,7.579230153087e-01,3.868451982300e-01,5.563502588629e-01,5.956019590197e-01,3.492471250825e-01
0.4681,2.978490714391e-01,1.000000000000e+00,5.026058080461e-02,9.271829632099e-01,2.000346368901e-01,7.593284533249e-01,3.846760353927e-01,5.586567570485e-01,5.926674359368e-01,3.520989684751e-01
0.4682,2.975773202596e-01,1.000000000000e+00,4.990093318388e-02,9.276560946833e-01,1.988157509723e-01,7.607306129288e-01,3.825105467523e-01,5.609614274820e-01,5.897328114115e-01,3.549554783043e-01
0.4683,2.973059216009e-01,1.000000000000e+00,4.954262126247e-02,9.281274083360e-01,1.976002293183e-01,7.621294795092e-01,3.803487609367e-01,5.632642200827e-01,5.867981611238e-01,3.578165489267e-01
0.4684,2.970348748756e-01,1.000000000000e+00,4.918564451140e-02,9.285969029098e-01,1.963880768733e-01,7.635250384980e-01,3.781907065125e-01,5.655650848772e-01,5.838635602742e-01,3.606820748585e-01
0.4685,2.967641794977e-01,1.000000000000e+00,4.883000240258e-02,9.290645771526e-01,1.951792985634e-01,7.649172753681e-01,3.760364119834e-01,5.678639719410e-01,5.809290845502e-01,3.635519507841e-01
0.4686,2.964938348823e-01,1.000000000000e+00,4.847569440881e-02,9.295304298184e-01,1.939738992960e-01,7.663061756372e-01,3.738859057857e-01,5.701608314108e-01,5.779948091898e-01,3.664260707483e-01
0.4687,2.962238404458e-01,1.000000000000e+00,4.812272000376e-02,9.299944596672e-01,1.927718839596e-01,7.676917248646e-01,3.717392162960e-01,5.724556135254e-01,5.750608095915e-01,3.693043291719e-01
0.4688,2.959541956057e-01,1.000000000000e+00,4.777107866198e-02,9.304566654654e-01,1.915732574235e-01,7.690739086521e-01,3.695963718222e-01,5.747482685709e-01,5.721271611191e-01,3.721866202470e-01
0.4689,2.956848997806e-01,1.000000000000e+00,4.742076985892e-02,9.309170459853e-01,1.903780245384e-01,7.704527126460e-01,3.674574006103e-01,5.770387469327e-01,5.691939389729e-01,3.750728378347e-01
0.4690,2.954159523905e-01,1.000000000000e+00,4.707179307088e-02,9.313756000054e-01,1.891861901361e-01,7.718281225352e-01,3.653223308367e-01,5.793269990572e-01,5.662612184425e-01,3.779628763938e-01
0.4691,2.951473528565e-01,1.000000000000e+00,4.672414777506e-02,9.318323263103e-01,1.879977590292e-01,7.732001240497e-01,3.631911906171e-01,5.816129754721e-01,5.633290746513e-01,3.808566296471e-01
0.4692,2.948791006007e-01,1.000000000000e+00,4.637783344950e-02,9.322872236909e-01,1.868127360113e-01,7.745687029664e-01,3.610640080012e-01,5.838966267832e-01,5.603975828080e-01,3.837539916134e-01
0.4693,2.946111950468e-01,1.000000000000e+00,4.603284957314e-02,9.327402909440e-01,1.856311258573e-01,7.759338451033e-01,3.589408109681e-01,5.861779036593e-01,5.574668179517e-01,3.866548564086e-01
0.4694,2.943436356191e-01,1.000000000000e+00,4.568919562577e-02,9.331915268724e-01,1.844529333227e-01,7.772955363227e-01,3.568216274289e-01,5.884567568894e-01,5.545368551713e-01,3.895591175167e-01
0.4695,2.940764217436e-01,1.000000000000e+00,4.534687108803e-02,9.336409302855e-01,1.832781631443e-01,7.786537625295e-01,3.547064852381e-01,5.907331373028e-01,5.516077694149e-01,3.924666689411e-01
0.4696,2.938095528472e-01,1.000000000000e+00,4.500587544144e-02,9.340884999983e-01,1.821068200397e-01,7.800085096747e-01,3.525954121708e-01,5.930069958261e-01,5.486796356450e-01,3.953774045838e-01
0.4697,2.935430283580e-01,1.000000000000e+00,4.466620816837e-02,9.345342348323e-01,1.809389087075e-01,7.813597637496e-01,3.504884359395e-01,5.952782834726e-01,5.457525287116e-01,3.982912178228e-01
0.4698,2.932768477053e-01,1.000000000000e+00,4.432786875205e-02,9.349781336149e-01,1.797744338271e-01,7.827075107923e-01,3.483855841887e-01,5.975469513221e-01,5.428265235062e-01,4.012080027848e-01
0.4699,2.930110103194e-01,1.000000000000e+00,4.399085667657e-02,9.354201951795e-01,1.786134000590e-01,7.840517368833e-01,3.462868844956e-01,5.998129505628e-01,5.399016946498e-01,4.041276528660e-01
0.4700,2.927455156320e-01,1.000000000000e+00,4.365517142684e-02,9.358604183661e-01,1.774558120443e-01,7.853924281479e-01,3.441923643642e-01,6.020762324470e-01,5.369781169867e-01,4.070500615811e-01
0.4701,2.924803630759e-01,1.000000000000e+00,4.332081248865e-02,9.362988020203e-01,1.763016744052e-01,7.867295707561e-01,3.421020512374e-01,6.043367483165e-01,5.340558650264e-01,4.099751225686e-01
0.4702,2.922155520849e-01,1.000000000000e+00,4.298777934862e-02,9.367353449941e-01,1.751509917447e-01,7.880631509210e-01,3.400159724768e-01,6.065944496158e-01,5.311350134351e-01,4.129027295972e-01
0.4703,2.919510820941e-01,1.000000000000e+00,4.265607149422e-02,9.371700461455e-01,1.740037686465e-01,7.893931549001e-01,3.379341553875e-01,6.088492878598e-01,5.282156366651e-01,4.158327762460e-01
0.4704,2.916869525397e-01,1.000000000000e+00,4.232568841376e-02,9.376029043386e-01,1.728600096754e-01,7.907195689965e-01,3.358566271927e-01,6.111012146473e-01,5.252978091374e-01,4.187651559051e-01
0.4705,2.914231628590e-01,1.000000000000e+00,4.199662959638e-02,9.380339184437e-01,1.717197193767e-01,7.920423795574e-01,3.337834150550e-01,6.133501816900e-01,5.223816052698e-01,4.216997622119e-01
0.4706,2.911597124904e-01,1.000000000000e+00,4.166889453206e-02,9.384630873371e-01,1.705829022766e-01,7.933615729737e-01,3.317145460572e-01,6.155961407646e-01,5.194670992325e-01,4.246364886211e-01
