x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.618,4.042999389283e+00,2.531397373889e+01,7.089407500558e+01,1.390263419772e+02,2.295778034013e+02,3.432586239012e+02,4.792923023898e+02,6.377959993705e+02,8.200406715346e+02,1.023323562271e+03
0.620,4.043007175365e+00,2.531416702334e+01,7.089272074889e+01,1.390280596293e+02,2.295795007138e+02,3.432473765181e+02,4.793146234952e+02,6.377743199013e+02,8.200370264737e+02,1.023375052171e+03
0.622,4.043014861722e+00,2.531436327864e+01,7.089137741830e+01,1.390296379609e+02,2.295816077883e+02,3.432356245977e+02,4.793366001758e+02,6.377552821003e+02,8.200280372866e+02,1.023431897930e+03
0.624,4.043022448972e+00,2.531456243036e+01,7.089004621025e+01,1.390310737328e+02,2.295841179294e+02,3.432234244579e+02,4.793580859691e+02,6.377390548955e+02,8.200138063858e+02,1.023493290364e+03
0.626,4.043029937735e+00,2.531476440338e+01,7.088872830895e+01,1.390323639735e+02,2.295870231472e+02,3.432108345625e+02,4.793789376943e+02,6.377257822702e+02,8.199944959263e+02,1.023558355553e+03
0.628,4.043037328635e+00,2.531496912189e+01,7.088742488521e+01,1.390335059854e+02,2.295903141825e+02,3.431979152420e+02,4.793990164074e+02,6.377155819833e+02,8.199703259612e+02,1.023626167347e+03
0.630,4.043044622296e+00,2.531517650949e+01,7.088613709537e+01,1.390344973493e+02,2.295939805353e+02,3.431847284054e+02,4.794181883283e+02,6.377085445256e+02,8.199415719271e+02,1.023695760381e+03
0.632,4.043051819346e+00,2.531538648916e+01,7.088486608011e+01,1.390353359294e+02,2.295980104988e+02,3.431713372443e+02,4.794363257334e+02,6.377047323165e+02,8.199085615121e+02,1.023766144037e+03
0.634,4.043058920415e+00,2.531559898333e+01,7.088361296341e+01,1.390360198772e+02,2.296023911959e+02,3.431578059312e+02,4.794533078074e+02,6.377041791512e+02,8.198716709139e+02,1.023836316352e+03
0.636,4.043065926134e+00,2.531581391387e+01,7.088237885144e+01,1.390365476348e+02,2.296071086199e+02,3.431441993126e+02,4.794690214493e+02,6.377068899007e+02,8.198313205586e+02,1.023905278526e+03
0.638,4.043072837139e+00,2.531603120220e+01,7.088116483156e+01,1.390369179379e+02,2.296121476790e+02,3.431305825992e+02,4.794833620275e+02,6.377128404685e+02,8.197879702976e+02,1.023972048769e+03
0.640,4.043079654065e+00,2.531625076923e+01,7.087997197119e+01,1.390371298182e+02,2.296174922440e+02,3.431170210543e+02,4.794962340773e+02,6.377219780061e+02,8.197421141818e+02,1.024035676617e+03
0.642,4.043086377552e+00,2.531647253547e+01,7.087880131689e+01,1.390371826052e+02,2.296231251992e+02,3.431035796817e+02,4.795075519384e+02,6.377342213827e+02,8.196942748127e+02,1.024095256352e+03
0.644,4.043093008240e+00,2.531669642102e+01,7.087765389330e+01,1.390370759271e+02,2.296290284967e+02,3.430903229151e+02,4.795172403262e+02,6.377494619038e+02,8.196449974020e+02,1.024149939816e+03
0.646,4.043099546773e+00,2.531692234561e+01,7.087653070220e+01,1.390368097119e+02,2.296351832139e+02,3.430773143102e+02,4.795252348342e+02,6.377675642789e+02,8.195948435483e+02,1.024198948568e+03
