x,DLC_mode1,DLC_mode2,DLC_mode3,DLC_mode4,DLC_mode5,DLC_mode6,DLC_mode7,DLC_mode8,DLC_mode9,DLC_mode10
0.9615,-9.957781755375e-01,-1.184858450849e+00,-1.233659706720e+00,-1.192067378977e+00,-1.070673244428e+00,-8.268382857260e-01,-4.737597756939e-01,3.791003615942e-02,6.953329740740e-01,1.411692179655e+00
0.5500,-6.117514745992e-01,1.515275348430e+00,-7.980137807774e-01,7.257005400762e-01,-1.442656686630e-01,-1.260320775717e-01,7.104508668249e-01,-9.990380370586e-01,1.275854409446e+00,-1.397806804871e+00
0.2815,9.833990028944e-01,-8.227156667370e-01,1.190327940360e+00,2.317206163071e-01,-1.310205290585e+00,7.324028613352e-01,1.579865855480e+00,-8.592124079365e-01,-8.621802606048e-01,1.411692179655e+00
0.0616,1.470449853577e+00,4.193516011153e-01,-3.624530036849e-01,-9.188329540600e-01,-1.246977896954e+00,-1.354577859553e+00,-1.284502794768e+00,-1.059316159421e+00,-7.688336303733e-01,-4.492510364387e-01
0.8926,-9.942598442866e-01,-1.135782592558e+00,-9.377793265106e-01,-3.739702208538e-01,4.030314965735e-01,1.219104453013e+00,1.583705875631e+00,1.405701384045e+00,7.208669809042e-01,-2.322475080680e-01
0.0724,1.470449853577e+00,2.397201615258e-01,-6.060910613325e-01,-1.124857007120e+00,-1.322875548803e+00,-1.243992356455e+00,-9.796758309172e-01,-6.071031779836e-01,-2.525932252422e-01,-4.246578699130e-03
0.8302,-9.863405880484e-01,-9.310904898713e-01,-1.942398002432e-02,1.212062072824e+00,1.564269534629e+00,6.749243885216e-01,-8.271629959142e-01,-1.411104523404e+00,-6.198525690143e-01,6.310192818619e-01
0.8397,-9.883176901662e-01,-9.780566132293e-01,-2.032876285058e-01,9.791778773882e-01,1.564269534629e+00,1.059008111394e+00,-3.479679520287e-01,-1.349746097612e+00,-1.157994696794e+00,-2.391009600049e-02
0.7893,-9.744105519553e-01,-6.855871558326e-01,7.244653580026e-01,1.584407441933e+00,4.959328289275e-01,-1.118684070572e+00,-1.066235319820e+00,4.793107974728e-01,1.088556212042e+00,-1.950793106971e-01
0.2668,9.869445045967e-01,-9.751974022347e-01,8.830128650751e-01,5.439049485974e-01,-1.268447724310e+00,-1.404651095339e-01,1.583705875631e+00,5.058577348388e-02,-1.442627731162e+00,2.960051815329e-01
0.4713,-2.823050681724e-01,1.515275348430e+00,-1.151446403717e+00,1.415804926964e+00,-8.535648490197e-01,1.048393527948e+00,-4.527559389382e-01,4.483011194419e-01,2.859604954802e-02,-1.562830712692e-01
0.7478,-9.503505494448e-01,-2.786142095478e-01,1.539433616897e+00,1.200796520211e+00,-9.427214779202e-01,-8.845461893162e-01,1.067055182020e+00,8.473686150715e-01,-1.152519950492e+00,-8.916240182805e-01
0.2324,1.282693715799e+00,-1.165837819208e+00,2.898846769254e-01,1.158109996181e+00,-3.839815425398e-01,-1.325808627424e+00,2.094981160279e-01,1.540245299380e+00,2.566315880647e-01,-1.365098909270e+00
0.2014,1.470449853577e+00,-1.167459369167e+00,-3.994832218819e-01,9.969037271943e-01,6.262529324412e-01,-8.740616469970e-01,-1.289851906853e+00,1.118054000644e-01,1.358651448603e+00,6.424425077263e-01
0.2819,9.688424618548e-01,-8.206464013924e-01,1.180200843535e+00,2.110298741631e-01,-1.307953970805e+00,7.413628420625e-01,1.550439698243e+00,-8.847662779587e-01,-8.392189681937e-01,1.411692179655e+00
0.7839,-9.721007077631e-01,-6.423793791670e-01,8.322892704787e-01,1.584407441933e+00,3.003710752802e-01,-1.241302101757e+00,-8.472476456500e-01,7.601554944439e-01,9.603952059709e-01,-5.795213890236e-01
0.8180,-9.827111437245e-01,-8.473077775705e-01,2.955765757693e-01,1.584407441933e+00,1.549748424055e+00,1.616394418454e-01,-1.256581296086e+00,-1.092973771140e+00,3.174666178139e-01,1.205324176313e+00
0.1430,1.470449853577e+00,-7.497824549137e-01,-1.240050769239e+00,-5.905106831026e-01,2.962929925438e-01,6.674164592197e-01,1.057628588980e-01,-8.361329468051e-01,-1.431950568756e+00,-1.155299876411e+00
0.3139,6.195207905850e-01,-4.775034409044e-01,1.161229667995e+00,-7.475421000576e-01,-6.102443276311e-01,1.640238833151e+00,-2.786087370228e-01,-1.115436123242e+00,1.319250187747e+00,1.560871672077e-01
0.7137,-9.284648017643e-01,-2.114087218243e-02,1.539433616897e+00,5.317264984004e-02,-1.294204342098e+00,5.180441875325e-01,8.879160923694e-01,-1.162384471664e+00,-6.821458400847e-01,1.028004172202e+00
0.0868,1.470449853577e+00,9.212357137868e-03,-8.766792952847e-01,-1.273454902894e+00,-1.233171273691e+00,-8.783542419549e-01,-4.180079283367e-01,-6.748413150475e-03,2.011183653193e-01,1.267620282273e-01
0.1721,1.470449853577e+00,-1.017557683353e+00,-9.639994715034e-01,2.385731707539e-01,8.416234116296e-01,2.040467091420e-01,-1.030060382293e+00,-1.371071165346e+00,-4.514028216005e-01,7.251338902470e-01
0.7652,-9.609601043795e-01,-4.410980624252e-01,1.308873048614e+00,1.584407441933e+00,-3.512775109851e-01,-1.317223904762e+00,2.181243823970e-01,1.362081262461e+00,-1.685564348149e-02,-1.405016246456e+00
0.7084,-9.238275767007e-01,3.030584549382e-02,1.539433616897e+00,-1.065477605707e-01,-1.239560997666e+00,7.186226932692e-01,6.841174392282e-01,-1.321857086475e+00,-3.326166305434e-01,1.036911520360e+00
0.2404,1.274352295575e+00,-1.136357506456e+00,4.963046772933e-01,1.139208771630e+00,-6.412569821095e-01,-1.185606192462e+00,7.381222669500e-01,1.540245299380e+00,-3.388523282728e-01,-1.382577515331e+00
0.8698,-9.924842862610e-01,-1.084850284513e+00,-6.742138864160e-01,2.042010394949e-01,1.115167184087e+00,1.640238833151e+00,1.233081424963e+00,1.976360381672e-01,-9.095609149670e-01,-1.407068930560e+00
0.2659,9.985629817664e-01,-9.819235645853e-01,8.754164579723e-01,5.706687478185e-01,-1.258048123643e+00,-1.834723370922e-01,1.583705875631e+00,1.165151310181e-01,-1.448770974763e+00,2.250836519032e-01
0.7967,-9.771102588048e-01,-7.369458678362e-01,5.930311426371e-01,1.584407441933e+00,7.665665850456e-01,-8.852566474050e-01,-1.282602694243e+00,5.445636726475e-02,1.118843955577e+00,3.346164679288e-01
0.3736,2.445571452067e-01,3.778614650300e-01,5.549610517744e-01,-1.185798458341e+00,1.528363406961e+00,-3.327319634460e-01,-5.345586992430e-01,1.540245299380e+00,-1.288264812914e+00,4.789575820236e-01
0.7859,-9.729934936532e-01,-6.590061962047e-01,7.910730969614e-01,1.584407441933e+00,3.725555041107e-01,-1.200761558113e+00,-9.339245084507e-01,6.600620125999e-01,1.017849434185e+00,-4.399956189526e-01
0.5434,-5.936957431346e-01,1.515275348430e+00,-9.032134730722e-01,8.904505440462e-01,-4.014151175664e-01,1.977178172229e-01,3.338986000393e-01,-6.423542960250e-01,9.590271295261e-01,-1.212250009144e+00
0.5894,-6.984470399958e-01,1.515275348430e+00,8.756819595292e-02,-3.952946335881e-01,1.391857875427e+00,-1.354137867244e+00,1.506305786222e+00,-6.186293971655e-01,-5.717911237950e-03,9.131286044455e-01
0.6373,-8.107509011953e-01,1.025188388286e+00,1.163517867172e+00,-1.286673375136e+00,1.184352520202e+00,1.978071357912e-01,-1.068040468758e+00,1.540245299380e+00,-7.006700400583e-01,-4.668423579297e-01
0.9235,-9.954492733818e-01,-1.173480338621e+00,-1.159608105716e+00,-9.662158251069e-01,-6.099558502399e-01,-7.376603450423e-02,4.819046507337e-01,1.001306506357e+00,1.369479823711e+00,1.411692179655e+00
0.6497,-8.245637233634e-01,9.981959826830e-01,1.539433616897e+00,-1.269063614320e+00,8.833630293794e-01,9.255291308479e-01,-1.376619126925e+00,1.270527391344e+00,3.385481367356e-01,-1.239381361971e+00
0.6358,-8.089798558969e-01,1.028458086659e+00,1.119149382254e+00,-1.281226196538e+00,1.211701282874e+00,1.118962699325e-01,-1.010277743737e+00,1.540245299380e+00,-8.055542038340e-01,-3.505682897863e-01
0.6618,-8.557834982193e-01,7.133770351826e-01,1.539433616897e+00,-1.152249481056e+00,2.652822957093e-01,1.239879476003e+00,-1.323468363019e+00,3.668439544806e-01,1.039575635825e+00,-1.377132777680e+00
0.6078,-7.514647633109e-01,1.290897011676e+00,4.843826488441e-01,-9.027815360179e-01,1.557783986286e+00,-1.108200302166e+00,5.591688889007e-01,6.036807263724e-01,-1.250167617715e+00,1.411692179655e+00
0.6612,-8.544243536394e-01,7.260572479323e-01,1.539433616897e+00,-1.160014033433e+00,2.943156485042e-01,1.228596008704e+00,-1.334252254598e+00,4.126570571716e-01,1.013969216785e+00,-1.387674854943e+00
0.7352,-9.435969495164e-01,-1.961449293359e-01,1.539433616897e+00,7.562584677661e-01,-1.219946923021e+00,-3.926443971060e-01,1.256521487844e+00,2.875991689442e-02,-1.451645687515e+00,-1.211471845961e-02
0.2581,1.162275108480e+00,-1.032437248323e+00,8.582505698688e-01,8.552239417163e-01,-1.125270341376e+00,-5.220421776040e-01,1.583705875631e+00,7.438507334797e-01,-1.355383917894e+00,-3.774863843736e-01
0.7263,-9.379648358803e-01,-1.295930586126e-01,1.539433616897e+00,4.555715471465e-01,-1.310070203147e+00,-9.596827077833e-03,1.204631126314e+00,-5.403673857090e-01,-1.302577041360e+00,5.727984723407e-01
0.7040,-9.196410292678e-01,7.601368357228e-02,1.539433616897e+00,-2.342744657715e-01,-1.173627985919e+00,8.700971292118e-01,4.909634646087e-01,-1.398255093854e+00,-2.822739943472e-02,9.574069358488e-01
0.1553,1.470449853577e+00,-8.757121313817e-01,-1.161281756773e+00,-2.529767085890e-01,6.026182487512e-01,5.995405790852e-01,-3.614050640905e-01,-1.275466739447e+00,-1.325440181018e+00,-4.281831870872e-01
0.4460,-1.774400181450e-01,1.251191393325e+00,-8.483770798448e-01,7.344933678506e-01,8.645103125917e-02,-2.772790184472e-01,1.015774406780e+00,-1.160461690339e+00,1.514087518349e+00,-1.409940020492e+00
0.1725,1.470449853577e+00,-1.020474810578e+00,-9.580942622680e-01,2.502373367367e-01,8.442634136594e-01,1.911904448659e-01,-1.043656044480e+00,-1.364216345275e+00,-4.233754815582e-01,7.469697307773e-01
0.7982,-9.776008421468e-01,-7.463905686413e-01,5.684318092030e-01,1.584407441933e+00,8.216636176235e-01,-8.291720648122e-01,-1.313570486856e+00,-3.441857979461e-02,1.103950137745e+00,4.356144610622e-01
0.4927,-4.031132318556e-01,1.515275348430e+00,-1.259448226096e+00,1.545886452415e+00,-1.292343519689e+00,1.569150817163e+00,-1.334261557765e+00,1.430632655061e+00,-1.341276453860e+00,1.258189423228e+00
0.1604,1.470449853577e+00,-9.226344221616e-01,-1.112096754673e+00,-1.051126216087e-01,7.000834493365e-01,5.130843457111e-01,-5.746082805900e-01,-1.379003840176e+00,-1.138001074660e+00,-5.782733298671e-02
0.7928,-9.757485534270e-01,-7.109162023561e-01,6.601192411194e-01,1.584407441933e+00,6.236428495244e-01,-1.017413598899e+00,-1.181346296170e+00,2.823348829778e-01,1.124348026439e+00,5.940638803287e-02
0.2191,1.470449853577e+00,-1.188019961359e+00,4.780876698625e-02,1.278281742131e+00,1.458966549528e-01,-1.308733555929e+00,-5.487889768387e-01,1.300268283463e+00,1.228218790736e+00,-6.748869452470e-01
0.1610,1.470449853577e+00,-9.279400576886e-01,-1.105686019492e+00,-8.755050448352e-02,7.102157913222e-01,5.008168907990e-01,-5.996320787435e-01,-1.387259572498e+00,-1.110823708530e+00,-1.387812622625e-02
0.1874,1.470449853577e+00,-1.112562269504e+00,-7.009477185521e-01,6.661464158967e-01,8.318627722628e-01,-3.521616894276e-01,-1.380114136494e+00,-8.077932707087e-01,6.561092587117e-01,1.137956017225e+00
0.7844,-9.723282330026e-01,-6.466082547743e-01,8.218378537215e-01,1.584407441933e+00,3.183869816493e-01,-1.231713796635e+00,-8.695081728109e-01,7.356143300905e-01,9.758266565906e-01,-5.450877841434e-01
0.0020,1.470449853577e+00,1.478480287321e+00,1.467183968998e+00,1.474436724003e+00,1.418356667089e+00,1.452150925919e+00,1.360184444648e+00,1.282614956719e+00,1.220456177421e+00,1.098162423424e+00
0.5134,-4.939739683790e-01,1.515275348430e+00,-1.213823315054e+00,1.430439936033e+00,-1.225530231071e+00,1.394758764301e+00,-1.188316162414e+00,1.171776280857e+00,-1.099152351004e+00,9.088780858493e-01
0.1459,1.470449853577e+00,-7.810313035062e-01,-1.226620459105e+00,-5.142257026330e-01,3.762134865695e-01,6.698671105874e-01,6.498086375613e-03,-9.572800367510e-01,-1.451034541896e+00,-1.017896263293e+00
0.0517,1.470449853577e+00,5.882869749556e-01,-1.113203215807e-01,-6.612425255624e-01,-1.062425741232e+00,-1.299003785394e+00,-1.398728768671e+00,-1.344952831027e+00,-1.199723520366e+00,-9.440575152567e-01
0.1842,1.470449853577e+00,-1.095591012862e+00,-7.620667332857e-01,5.809337834419e-01,8.528861536643e-01,-2.285909330477e-01,-1.340653672462e+00,-9.733097029429e-01,4.331158398783e-01,1.132488299448e+00
0.1129,1.470449853577e+00,-3.755862844723e-01,-1.190191767335e+00,-1.181124732709e+00,-6.393126358508e-01,5.022277059522e-02,4.017091096065e-01,2.776579862271e-01,-2.633483140726e-01,-9.101571033788e-01
0.9620,-9.957796796591e-01,-1.184913002633e+00,-1.234032850096e+00,-1.193275330688e+00,-1.073316166542e+00,-8.315351800400e-01,-4.803679766440e-01,3.026132898582e-02,6.885294672695e-01,1.411692179655e+00
0.3495,6.187574804888e-01,2.185076674121e-01,1.279218395023e+00,-1.277153019898e+00,1.169869701119e+00,1.259821366522e+00,-1.383301715559e+00,1.540245299380e+00,6.241221130333e-01,-1.254367454832e+00
0.9660,-9.957899816367e-01,-1.185285828724e+00,-1.236575251323e+00,-1.201465441644e+00,-1.091094973479e+00,-8.627137348679e-01,-5.231826688228e-01,-1.683586990802e-02,6.524441102273e-01,1.411692179655e+00
0.6556,-8.408406891075e-01,8.513111963353e-01,1.539433616897e+00,-1.222960688375e+00,5.738304630835e-01,1.101112017179e+00,-1.395732091855e+00,8.395704336129e-01,7.244342647184e-01,-1.401258512592e+00
0.6025,-7.392095281753e-01,1.335721502520e+00,3.586505963135e-01,-7.791246617182e-01,1.525551251794e+00,-1.237796001159e+00,8.577320669375e-01,2.453274107819e-01,-9.892499693719e-01,1.411692179655e+00
0.5365,-5.734747617262e-01,1.515275348430e+00,-9.992746545797e-01,1.047605187639e+00,-6.488387364061e-01,5.304894663905e-01,-7.510381362280e-02,-2.046120353806e-01,5.080421312684e-01,-8.299114835884e-01
0.4840,-3.578086405529e-01,1.515275348430e+00,-1.235160887967e+00,1.523701574262e+00,-1.175483404906e+00,1.437957467773e+00,-1.089945869903e+00,1.158733773334e+00,-9.384977892143e-01,8.318989619103e-01
0.7448,-9.488575643833e-01,-2.601066278110e-01,1.539433616897e+00,1.093184593356e+00,-1.024895768270e+00,-7.767373475797e-01,1.139588939480e+00,6.616877234137e-01,-1.278344692619e+00,-6.986629744292e-01
0.4117,4.251441265105e-02,9.513859695106e-01,-1.815074493024e-01,-3.019643309270e-01,1.433697108908e+00,-1.350074500289e+00,1.583705875631e+00,-6.762463205452e-01,1.093758074632e-01,8.688634088076e-01
0.8256,-9.851315474964e-01,-9.028351653388e-01,8.875074848086e-02,1.344468171210e+00,1.564269534629e+00,4.855333477977e-01,-1.016554805066e+00,-1.344148225119e+00,-2.881935263097e-01,8.981756804407e-01
0.1223,1.470449853577e+00,-5.014797881993e-01,-1.242686313662e+00,-1.043906721096e+00,-3.465511128697e-01,3.405062737567e-01,4.726774540424e-01,3.743224662680e-02,-7.130267303610e-01,-1.281874972236e+00
0.8319,-9.867413773012e-01,-9.405289752530e-01,-5.593906852833e-02,1.166643981440e+00,1.564269534629e+00,7.444052351813e-01,-7.496616261849e-01,-1.419720903501e+00,-7.320795006425e-01,5.217665725095e-01
0.0888,1.470449853577e+00,-2.188179234615e-02,-9.090241577096e-01,-1.282616080114e+00,-1.205065591728e+00,-8.133776263125e-01,-3.368774871682e-01,6.082151798820e-02,2.267057931557e-01,9.451099302445e-02
0.3991,7.473826944303e-02,7.081633007339e-01,3.378019723634e-02,-6.937166789578e-01,1.564269534629e+00,-1.265815652693e+00,9.592371095866e-01,1.464508927020e-01,-8.883001222793e-01,1.407641320901e+00
0.2224,1.470449853577e+00,-1.185348905077e+00,1.374986969091e-01,1.309793334462e+00,3.764380135032e-02,-1.341607192172e+00,-3.461478747092e-01,1.467210395366e+00,1.068792543180e+00,-9.018156659473e-01
0.6822,-8.931677594347e-01,3.518387971352e-01,1.539433616897e+00,-7.888312177451e-01,-5.948952697480e-01,1.338304338802e+00,-5.947335425393e-01,-9.757926827482e-01,1.169433231127e+00,-2.892867804986e-01
0.6515,-8.297633390591e-01,9.516260459872e-01,1.539433616897e+00,-1.257347767654e+00,7.874379938464e-01,9.833705569801e-01,-1.392166761935e+00,1.142630702100e+00,4.632642159440e-01,-1.308421616915e+00
0.3331,5.767534658457e-01,-1.633157632152e-01,1.211296807862e+00,-1.111707137165e+00,2.314981914443e-01,1.640238833151e+00,-1.177803363941e+00,1.367882263571e-01,1.503265808457e+00,-1.202620016070e+00
0.0065,1.470449853577e+00,1.395879932552e+00,1.306660280889e+00,1.232726971842e+00,1.101145943537e+00,1.047795898795e+00,8.850937872924e-01,7.413452109377e-01,6.108083145848e-01,4.550125763786e-01
0.2159,1.470449853577e+00,-1.188598631945e+00,-3.752733066169e-02,1.241016777035e+00,2.465772336433e-01,-1.260216997684e+00,-7.288954887163e-01,1.115079572738e+00,1.345150826194e+00,-4.343915800864e-01
0.6264,-7.861660028674e-01,1.174990447861e+00,9.658579304277e-01,-1.209045778729e+00,1.484319064018e+00,-3.409483945544e-01,-5.326773989710e-01,1.540245299380e+00,-1.288242123121e+00,4.780492072561e-01
0.7050,-9.206210597227e-01,6.537360436925e-02,1.539433616897e+00,-2.056531936593e-01,-1.190216541370e+00,8.370225421363e-01,5.364870111582e-01,-1.385560998978e+00,-9.768688593807e-02,9.822122052422e-01
0.6558,-8.413553362671e-01,8.466123217529e-01,1.539433616897e+00,-1.221020941143e+00,5.635950709548e-01,1.106340331733e+00,-1.394815234371e+00,8.244820679196e-01,7.362186519509e-01,-1.403516135288e+00
0.1391,1.470449853577e+00,-7.063146024654e-01,-1.253063554799e+00,-6.889964532684e-01,1.829865407891e-01,6.462402118063e-01,2.240271856898e-01,-6.641707458472e-01,-1.366600708904e+00,-1.296698951853e+00
0.4722,-2.880634776870e-01,1.515275348430e+00,-1.159309664279e+00,1.426345192895e+00,-8.820177159940e-01,1.082771247829e+00,-5.068449085879e-01,5.070890990499e-01,-4.849321730441e-02,-8.115222049834e-02
0.7831,-9.717304832697e-01,-6.355102902010e-01,8.492209355184e-01,1.584407441933e+00,2.715900705362e-01,-1.255877574227e+00,-8.108295003175e-01,7.987149059383e-01,9.342559405803e-01,-6.338892389913e-01
0.6411,-8.131615195340e-01,1.041027408360e+00,1.304788028107e+00,-1.293413233477e+00,1.132524483300e+00,4.385019692127e-01,-1.194470823137e+00,1.540245299380e+00,-3.980325982632e-01,-7.400253218347e-01
0.0164,1.470449853577e+00,1.215211894973e+00,9.641153509532e-01,7.305801224305e-01,4.606088487155e-01,2.556139012040e-01,-1.613235007527e-02,-2.506549377707e-01,-4.660834378711e-01,-6.370670052084e-01
0.9110,-9.950991802907e-01,-1.161916435263e+00,-1.088153279245e+00,-7.623095866916e-01,-2.276867950719e-01,4.855509936642e-01,1.089452941879e+00,1.473883531884e+00,1.514087518349e+00,1.099967598306e+00
0.3547,4.453962407198e-01,1.789358160943e-01,9.887361276928e-01,-1.292992559634e+00,1.157945886465e+00,7.700349496784e-01,-1.302544670344e+00,1.540245299380e+00,5.147745184091e-03,-1.001686520950e+00
0.2696,9.595418612402e-01,-9.527836348884e-01,9.142866513538e-01,4.673093983972e-01,-1.294928712296e+00,-4.280623952263e-04,1.583705875631e+00,-1.467425210586e-01,-1.401995134561e+00,5.165398497502e-01
0.8645,-9.919110078382e-01,-1.069235956808e+00,-5.990292505534e-01,3.499296153682e-01,1.252492518176e+00,1.640238833151e+00,1.017580788195e+00,-1.516935584878e-01,-1.180774375626e+00,-1.387735260923e+00
0.1252,1.470449853577e+00,-5.387620260286e-01,-1.252162932017e+00,-9.919335071512e-01,-2.535023873094e-01,4.154628815989e-01,4.635667899474e-01,-6.608773889374e-02,-8.525916246509e-01,-1.353447850926e+00
0.2799,9.686292060435e-01,-8.441448184659e-01,1.140102326634e+00,2.577091920883e-01,-1.317748648423e+00,6.194716365507e-01,1.583705875631e+00,-7.750038677256e-01,-9.702925328197e-01,1.300752605685e+00
0.7905,-9.748824446242e-01,-6.944936802409e-01,7.019399408624e-01,1.584407441933e+00,5.396481685287e-01,-1.085849745514e+00,-1.108187771350e+00,4.128385711048e-01,1.105124239679e+00,-1.076363209796e-01
0.8031,-9.790874195095e-01,-7.752450391480e-01,4.923696044837e-01,1.584407441933e+00,1.001944350228e+00,-6.263363506870e-01,-1.382185723782e+00,-3.242393822345e-01,1.006848207548e+00,7.361057759607e-01
0.2206,1.470449853577e+00,-1.187069449767e+00,8.837579536197e-02,1.293490935766e+00,9.718600171573e-02,-1.325913611075e+00,-4.586479852082e-01,1.379436897219e+00,1.160402032809e+00,-7.813028577613e-01
0.3439,7.170286967542e-01,1.686724699274e-01,1.444680434842e+00,-1.234566035872e+00,9.912514618134e-01,1.640238833151e+00,-1.391565088540e+00,1.250522082336e+00,1.200686119161e+00,-1.404824186492e+00
0.3223,5.583461385697e-01,-3.694913087958e-01,1.132570260852e+00,-9.334260754435e-01,-2.975199034994e-01,1.640238833151e+00,-7.433787802603e-01,-6.771278380997e-01,1.509172592242e+00,-5.374256295813e-01
0.5239,-5.325678960676e-01,1.515275348430e+00,-1.137095682183e+00,1.286542248091e+00,-1.019789676559e+00,1.068722108952e+00,-7.667619384773e-01,6.210458915323e-01,-4.364887420408e-01,1.440528864986e-01
0.9501,-9.957356886246e-01,-1.183340801940e+00,-1.223446347682e+00,-1.159661727460e+00,-1.001509902305e+00,-7.078100394859e-01,-3.136600023090e-01,2.101479215273e-01,8.246833703431e-01,1.411692179655e+00
0.3462,7.667685441301e-01,2.644176669348e-01,1.520216647734e+00,-1.253304324204e+00,1.198036032472e+00,1.640238833151e+00,-1.399492547298e+00,1.532884180059e+00,1.097476741160e+00,-1.361308342305e+00
0.9102,-9.950684431951e-01,-1.160917899338e+00,-1.082101669084e+00,-7.454827509225e-01,-1.972190099205e-01,5.279876104778e-01,1.132071845838e+00,1.501849107290e+00,1.514087518349e+00,1.067152824127e+00
0.6736,-8.792828814657e-01,4.892765370136e-01,1.539433616897e+00,-9.638100778424e-01,-2.646581566406e-01,1.364665577412e+00,-9.733831739718e-01,-4.834597687977e-01,1.294799993415e+00,-8.774449999362e-01
0.3825,1.583708284379e-01,4.608745896844e-01,3.438471428229e-01,-1.059443616547e+00,1.564269534629e+00,-7.636105863065e-01,-3.560246875778e-02,1.150506123648e+00,-1.451625249531e+00,1.055128325725e+00
0.0109,1.470449853577e+00,1.315391437525e+00,1.152552370118e+00,1.004356892713e+00,8.064138303649e-01,6.786395415995e-01,4.593029807067e-01,2.655955939325e-01,8.584687536211e-02,-8.692162537811e-02
0.1079,1.470449853577e+00,-3.056652950031e-01,-1.148897409209e+00,-1.233085064397e+00,-7.840786832839e-01,-1.252744174843e-01,3.048856743835e-01,3.340721096463e-01,-5.768866041028e-02,-6.629431819391e-01
0.2108,1.470449853577e+00,-1.185524038473e+00,-1.697782953329e-01,1.168608687211e+00,3.960269374869e-01,-1.152337992965e+00,-9.770703647547e-01,7.833048153357e-01,1.447899873292e+00,-3.383411670497e-02
0.9942,-9.958315609921e-01,-1.186821200466e+00,-1.247257122120e+00,-1.236668718274e+00,-1.169486478261e+00,-1.004227861198e+00,-7.242454030799e-01,-2.478789997266e-01,4.597322749429e-01,1.411692179655e+00
0.4990,-4.331027144163e-01,1.515275348430e+00,-1.260749456554e+00,1.535517251781e+00,-1.322797090111e+00,1.588310473224e+00,-1.398276579750e+00,1.488212680806e+00,-1.449592998901e+00,1.361091827239e+00
0.7783,-9.693382926753e-01,-5.914666992395e-01,9.565258974617e-01,1.584407441933e+00,1.002066580080e-01,-1.323099095148e+00,-5.726867401261e-01,1.009779251413e+00,7.420356116489e-01,-9.355949419094e-01
0.4014,7.266131797137e-02,7.588611565065e-01,1.439813413115e-04,-6.262487858649e-01,1.564269534629e+00,-1.301798877221e+00,1.099995033173e+00,-1.362175668609e-03,-7.296222691913e-01,1.373573451804e+00
0.2640,1.027753600545e+00,-9.954408738322e-01,8.632190201066e-01,6.308989630817e-01,-1.232955670503e+00,-2.713441167570e-01,1.583705875631e+00,2.598494491491e-01,-1.450542747434e+00,7.576289501694e-02
0.0462,1.470449853577e+00,6.836753208714e-01,3.877654963674e-02,-4.910170169060e-01,-9.120321141333e-01,-1.196988133907e+00,-1.375844517880e+00,-1.414623945663e+00,-1.364129298742e+00,-1.180627308726e+00
0.6315,-8.011995232638e-01,1.067688898818e+00,1.023623478463e+00,-1.256757102968e+00,1.313334035347e+00,-1.113138791112e-01,-8.182995987226e-01,1.540245299380e+00,-1.063294640393e+00,7.404933401533e-03
0.6628,-8.580099825787e-01,6.925434907827e-01,1.539433616897e+00,-1.138890316424e+00,2.173093473927e-01,1.257641767479e+00,-1.303802270127e+00,2.906992728021e-01,1.079724032581e+00,-1.355882529209e+00
0.8773,-9.931206156605e-01,-1.102418684599e+00,-7.602584766826e-01,3.339770409094e-02,9.489014375947e-01,1.640238833151e+00,1.524498357429e+00,7.235181493231e-01,-3.907778399165e-01,-1.216364097574e+00
0.2693,9.618563888936e-01,-9.553004255429e-01,9.103730835217e-01,4.750568877792e-01,-1.292508911392e+00,-1.590984333763e-02,1.583705875631e+00,-1.261534366507e-01,-1.407899114340e+00,4.929565246118e-01
0.9081,-9.949914037753e-01,-1.158443449657e+00,-1.067314545680e+00,-7.051941273455e-01,-1.264597521417e-01,6.216650127625e-01,1.216867746581e+00,1.540245299380e+00,1.475327540030e+00,9.472741975943e-01
0.8969,-9.944819763174e-01,-1.142492598906e+00,-9.749021301964e-01,-4.642019359834e-01,2.706221760159e-01,1.095025915891e+00,1.556720908521e+00,1.540245299380e+00,1.019812908897e+00,1.318908483099e-01
0.4121,3.625696464917e-02,9.484004360093e-01,-1.939677096358e-01,-2.932775906513e-01,1.412749993691e+00,-1.348008437592e+00,1.583705875631e+00,-7.039344466178e-01,1.367929360356e-01,8.298683936874e-01
0.0400,1.470449853577e+00,7.923669494457e-01,2.163904701983e-01,-2.770382331188e-01,-7.021997212763e-01,-1.019016032028e+00,-1.267575458109e+00,-1.397276875215e+00,-1.449519818035e+00,-1.361816118712e+00
0.9388,-9.956626455388e-01,-1.180779735530e+00,-1.206540764110e+00,-1.107228286757e+00,-8.924735891297e-01,-5.256453956348e-01,-7.673723961088e-02,4.556195678289e-01,1.001784448853e+00,1.411692179655e+00
0.5617,-6.409837506530e-01,1.515275348430e+00,-5.802655569883e-01,4.070356002143e-01,3.380426031406e-01,-6.649579272852e-01,1.265909245152e+00,-1.381029990443e+00,1.453805839119e+00,-1.215634112061e+00
0.3431,7.015891257554e-01,1.378591169672e-01,1.420837096200e+00,-1.227385092289e+00,9.237581874788e-01,1.640238833151e+00,-1.385231082238e+00,1.156385009496e+00,1.233408811759e+00,-1.411722544341e+00
0.7147,-9.292937093083e-01,-3.043370269993e-02,1.539433616897e+00,8.398493232216e-02,-1.301402409095e+00,4.783445052913e-01,9.222247256611e-01,-1.124617345299e+00,-7.440901356034e-01,1.013420575203e+00
