x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.062,7.797267310772e-03,2.893742987216e-02,4.345987105104e-02,3.406506241697e-02,1.095286123777e-02,6.259818214041e-04,3.822934495675e-02,1.564850388213e-01,3.744334167019e-01,6.884520354628e-01
0.064,7.750417724099e-03,2.815962143857e-02,4.089887596660e-02,2.982114323736e-02,7.389445766592e-03,2.595012484491e-03,5.202116884611e-02,1.874891939453e-01,4.239731136480e-01,7.507156399546e-01
0.066,7.703710974953e-03,2.739269501946e-02,3.841976344860e-02,2.587616141271e-02,4.547422966523e-03,5.844678123094e-03,6.748810394081e-02,2.198305093778e-01,4.730522815230e-01,8.086507235387e-01
0.068,7.657147151957e-03,2.663665551884e-02,3.602236771787e-02,2.222725854539e-02,2.409067943692e-03,1.030809699120e-02,8.444781995660e-02,2.531213295145e-01,5.210088000868e-01,8.613603779984e-01
0.070,7.610726345504e-03,2.589150731105e-02,3.370649843083e-02,1.887134276246e-02,9.556257756286e-04,1.591578246607e-02,1.027147205243e-01,2.869773987618e-01,5.672115071298e-01,9.080466126003e-01
0.072,7.564448647702e-03,2.515725420650e-02,3.147193994225e-02,1.580508674943e-02,1.673329960649e-04,2.259584314932e-02,1.221008258744e-01,3.210204733998e-01,6.110658359645e-01,9.480190252304e-01
0.074,7.518314152316e-03,2.443389941800e-02,2.931845060809e-02,1.302492639517e-02,2.344319920718e-05,3.027419817512e-02,1.424166838741e-01,3.548809151933e-01,6.520191213267e-01,9.807021256947e-01
0.076,7.472322954719e-03,2.372144552773e-02,2.724576212857e-02,1.052706004569e-02,5.022566569442e-04,3.887480661117e-02,1.634723030758e-01,3.882002429058e-01,6.895655107139e-01,1.005641199948e+00
0.078,7.426475151833e-03,2.301989445474e-02,2.525357893182e-02,8.307448363805e-03,1.581153831515e-03,4.831990977728e-02,1.850781013028e-01,4.206336182622e-01,7.232504226663e-01,1.022506624743e+00
0.080,7.380770842076e-03,2.232924742314e-02,2.334157759831e-02,6.361814790727e-03,3.236632655388e-03,5.853028524975e-02,2.070458632024e-01,4.518522434841e-01,7.526744986450e-01,1.031096564212e+00
0.082,7.335210125308e-03,2.164950493078e-02,2.150940632609e-02,4.685646604671e-03,5.444349439604e-03,6.942551126883e-02,2.291897001453e-01,4.815456483146e-01,7.774970009118e-01,1.031338002908e+00
0.084,7.289793102776e-03,2.098066671864e-02,1.975668443726e-02,3.274196570798e-03,8.179163261624e-03,8.092424022087e-02,2.513270058386e-01,5.094238454240e-01,7.974386151147e-01,1.023286093513e+00
0.086,7.244519877061e-03,2.032273174077e-02,1.808300192557e-02,2.122485175759e-03,1.141518367386e-02,9.294447982671e-02,2.732794010540e-01,5.352193342547e-01,8.122836230481e-01,1.007121821433e+00
0.088,7.199390552024e-03,1.967569813491e-02,1.648791904546e-02,1.225303439261e-03,1.512582156459e-02,1.054038806341e-01,2.948736609463e-01,5.586889347034e-01,8.218814182278e-01,9.831480124948e-01
0.090,7.154405232754e-03,1.903956319364e-02,1.497096594246e-02,5.772162941590e-04,1.928384299384e-02,1.182200283840e-01,3.159426185562e-01,5.796154335443e-01,8.261473444001e-01,9.517837336108e-01
0.092,7.109564025511e-03,1.841432333622e-02,1.353164232515e-02,1.725665256437e-04,2.386142581842e-02,1.313107397995e-01,3.363260382501e-01,5.978090281524e-01,8.250628448226e-01,9.135571592296e-01
0.094,7.064867037677e-03,1.779997408105e-02,1.216941717862e-02,5.479259204015e-06,2.883021891179e-02,1.445943603315e-01,3.558714530507e-01,6.131085538806e-01,8.186749180100e-01,8.690969983406e-01
0.096,7.020314377702e-03,1.719651001875e-02,1.088372851949e-02,6.986698613314e-05,3.416140377740e-02,1.579900623867e-01,3.744349600522e-01,6.253824833604e-01,8.070948835549e-01,8.191225974018e-01
0.098,6.975906155047e-03,1.660392478586e-02,9.673983192432e-03,3.594351144680e-04,3.982575834669e-02,1.714181425629e-01,3.918819683927e-01,6.345296880141e-01,7.904964695124e-01,7.644328535503e-01
0.100,6.931642480140e-03,1.602221103919e-02,8.539556708219e-03,8.676880323695e-04,4.579372274668e-02,1.848003164212e-01,4.080878945716e-01,6.404799541777e-01,7.691132405905e-01,7.058940895460e-01
0.102,6.887523464316e-03,1.545136043085e-02,7.479793123082e-03,1.587935670091e-03,5.203546681644e-02,1.980600093380e-01,4.229388002484e-01,6.431942484077e-01,7.432353939307e-01,6.444270568436e-01
0.104,6.843549219767e-03,1.489136358385e-02,6.494004959402e-03,2.513300545843e-03,5.852095914624e-02,2.111226419981e-01,4.363319680453e-01,6.426647287709e-01,7.132059565033e-01,5.809932457859e-01
0.106,6.799719859493e-03,1.434221006838e-02,5.581473167526e-03,3.636725280025e-03,6.522003740901e-02,2.239159091157e-01,4.481764112821e-01,6.389145011748e-01,6.794164250035e-01,5.165806919630e-01
0.108,6.756035497246e-03,1.380388837878e-02,4.741447128541e-03,4.950980561514e-03,7.210247974975e-02,2.363700500043e-01,4.583933140174e-01,6.319971220589e-01,6.423018955295e-01,4.521894751625e-01
0.110,6.712496247481e-03,1.327638591110e-02,3.973144697825e-03,6.448673548894e-03,7.913807699548e-02,2.484181096522e-01,4.669163982286e-01,6.219958510247e-01,6.023357361929e-01,3.888171119182e-01
0.112,6.669102225305e-03,1.275968894137e-02,3.275752289118e-03,8.122256688783e-03,8.629670544598e-02,2.599961890093e-01,4.736922154525e-01,6.090226592073e-01,5.600238610703e-01,3.274440444028e-01
0.114,6.625853546423e-03,1.225378260445e-02,2.648424998861e-03,9.964036932661e-03,9.354840000372e-02,2.710436832397e-01,4.786803607067e-01,5.932170013671e-01,5.158986685097e-01,2.690194272588e-01
0.116,6.582750327091e-03,1.175865087368e-02,2.090286770501e-03,1.196618533293e-02,1.008634274009e-01,2.815035067518e-01,4.818536070350e-01,5.747443617849e-01,4.705127106911e-01,2.144474099480e-01
0.118,6.539792684062e-03,1.127427654101e-02,1.600430598438e-03,1.412074699826e-02,1.082123592806e-01,2.913223038828e-01,4.831979595438e-01,5.537945860645e-01,4.244321644693e-01,1.645741053777e-01
0.120,6.496980734537e-03,1.080064119797e-02,1.177918771250e-03,1.641965138763e-02,1.155661448907e-01,3.004506441800e-01,4.827126283381e-01,5.305800128559e-01,3.782301758575e-01,1.201754260199e-01
0.122,6.454314596113e-03,1.033772521723e-02,8.217831537997e-04,1.885472292192e-02,1.228961831492e-01,3.088432012967e-01,4.804099203038e-01,5.053334213027e-01,3.324801520227e-01,8.194595662262e-02
0.124,6.411794386737e-03,9.885507734773e-03,5.310255078146e-04,2.141769189126e-02,1.301743938426e-01,3.164589145966e-01,4.763150502264e-01,4.783058116677e-01,2.877490753312e-01,5.048901808539e-02
0.126,6.369420224651e-03,9.443966632877e-03,3.046178504653e-04,2.410020563590e-02,1.373732877224e-01,3.232611326455e-01,4.704658722742e-01,4.497640380850e-01,2.445909138071e-01,2.630806033773e-02
0.128,6.327192228344e-03,9.013078523655e-03,1.415028504723e-04,2.689383997789e-02,1.444660352658e-01,3.292177378520e-01,4.629125334089e-01,4.199883137180e-01,2.035402013393e-01,9.799503367331e-03
0.130,6.285110516505e-03,8.592818733327e-03,4.059426121428e-05,2.979011088032e-02,1.514265338741e-01,3.343012516116e-01,4.537170508040e-01,3.892696097502e-01,1.651058591158e-01,1.247125145214e-03
0.132,6.243175207971e-03,8.183161287164e-03,7.773902924264e-07,3.278048631044e-02,1.582294732858e-01,3.384889194015e-01,4.429528158668e-01,3.579069705986e-01,1.297653270864e-01,8.180733896009e-04
0.134,6.201386421678e-03,7.784078895096e-03,2.090960497012e-05,3.585639828291e-02,1.648503989855e-01,3.417627753648e-01,4.307040279443e-01,3.262047684998e-01,9.795907080118e-02,8.560555201677e-03
0.136,6.159744276612e-03,7.395542938021e-03,9.982087287892e-05,3.900925505867e-02,1.712657734007e-01,3.441096860279e-01,4.170650612714e-01,2.944699211792e-01,7.008552476480e-02,2.440323492299e-02
0.138,6.118248891763e-03,7.017523454784e-03,2.363143373502e-04,4.223045347495e-02,1.774530346793e-01,3.455213728871e-01,4.021397691635e-01,2.630090966586e-01,4.649652854819e-02,4.815634644189e-02
0.140,6.076900386073e-03,6.649989129843e-03,4.291669267026e-04,4.551139138166e-02,1.833906528546e-01,3.459944137070e-01,3.860407298787e-01,2.321259293948e-01,2.749330635683e-02,7.951450195821e-02
0.142,6.035698878389e-03,6.292907281622e-03,6.771299967867e-04,4.884348015907e-02,1.890581832081e-01,3.455302224711e-01,3.688884389672e-01,2.021182718605e-01,1.332303463223e-02,1.180611552459e-01
0.144,5.994644487417e-03,5.946243851544e-03,9.789300060583e-04,5.221815729181e-02,1.944363166526e-01,3.441350080300e-01,3.508104532862e-01,1.732755053871e-01,4.176035633252e-03,1.632746540735e-01
0.146,5.953737331670e-03,5.609963393758e-03,1.333269222425e-03,5.562689897376e-02,1.995069269648e-01,3.418197115919e-01,3.319404921845e-01,1.458759335824e-01,1.836278791646e-04,2.145357939831e-01
0.148,5.912977529426e-03,5.284029065542e-03,1.738826461079e-03,5.906123271876e-02,2.042531147096e-01,3.385999233038e-01,3.124175016498e-01,1.201842809268e-01,1.416656917415e-03,2.711367644159e-01
0.150,5.872365198674e-03,4.968402618403e-03,2.194257852514e-03,6.251274995177e-02,2.086592477064e-01,3.344957782692e-01,2.923846874648e-01,9.644931823899e-02,7.884722192068e-03,3.322913584946e-01
0.152,5.831900457072e-03,4.663044389860e-03,2.698197639870e-03,6.597311855522e-02,2.127109978997e-01,3.295318324502e-01,2.719885236283e-01,7.490163559701e-02,1.953610791907e-02,3.971462999294e-01
0.154,5.791583421899e-03,4.367913295910e-03,3.249259004767e-03,6.943409534551e-02,2.163953745079e-01,3.237369189942e-01,2.513777424656e-01,5.575158201436e-02,3.625841791316e-02,4.647935247406e-01
0.156,5.751414210006e-03,4.082966824184e-03,3.846034920713e-03,7.288753845467e-02,2.197007533362e-01,3.171439856222e-01,2.307023129823e-01,3.918738971136e-02,5.787990634815e-02,5.342832420227e-01
0.158,5.711392937772e-03,3.808161027793e-03,4.487099033198e-03,7.632541959224e-02,2.226169021505e-01,3.097899138059e-01,2.101124140969e-01,2.537349920492e-02,8.417148855842e-02,6.046375870007e-01
0.160,5.671519721057e-03,3.543450519853e-03,5.171006565506e-03,7.973983616298e-02,2.251350020238e-01,3.017153205481e-01,1.897574094252e-01,1.444909967840e-02,1.148494082944e-01,6.748646713077e-01
0.162,5.631794675155e-03,3.288788468699e-03,5.896295249322e-03,8.312302321602e-02,2.272476645773e-01,2.929643436635e-01,1.697848302891e-01,6.526897202623e-03,1.495785304165e-01,7.439728298535e-01
0.164,5.592217914751e-03,3.044126593784e-03,6.661486279112e-03,8.646736520153e-02,2.289489450538e-01,2.835844115394e-01,1.503393735663e-01,1.692121377394e-03,1.879762209343e-01,8.109848609552e-01
0.166,5.552789553871e-03,2.809415162254e-03,7.465085289304e-03,8.976540751131e-02,2.302343511713e-01,2.736259984259e-01,1.315619209087e-01,1.778866114367e-06,2.296167696529e-01,8.749520565744e-01
0.168,5.513509705841e-03,2.584602986217e-03,8.305583353226e-03,9.300986778009e-02,2.311008477223e-01,2.631423663800e-01,1.135885857172e-01,1.484160124128e-03,2.740363045494e-01,9.349678225805e-01
0.170,5.474378483238e-03,2.369637420682e-03,9.181458002762e-03,9.619364692497e-02,2.315468568932e-01,2.521892950490e-01,9.654979408158e-02,6.138603393054e-03,3.207381414427e-01,9.901806948596e-01
0.172,5.435395997850e-03,2.164464362181e-03,1.009117426767e-02,9.930983990065e-02,2.315722542961e-01,2.408248005382e-01,8.056940567258e-02,1.393551776817e-02,3.691985076015e-01,1.039806565760e+00
0.174,5.396562360625e-03,1.969028248067e-03,1.103318573345e-02,1.023517461489e-01,2.311783607161e-01,2.291088446612e-01,6.576388031242e-02,2.481666486435e-02,4.188725737089e-01,1.083139946664e+00
0.176,5.357877681632e-03,1.783272056488e-03,1.200593561674e-02,1.053128797209e-01,2.303679295925e-01,2.171030359191e-01,5.224149565018e-02,3.869569632788e-02,4.692007251308e-01,1.119564106248e+00
0.178,5.319342070016e-03,1.607137307037e-03,1.300785785701e-02,1.081869790531e-01,2.291451302654e-01,2.048703235907e-01,4.010162103306e-02,5.545894218773e-02,5.196150007362e-01,1.148559940057e+00
0.180,5.280955633951e-03,1.440564062063e-03,1.403737822353e-02,1.109680163747e-01,2.275155270326e-01,1.924746863567e-01,2.943405229476e-02,7.496644282910e-02,5.695456256467e-01,1.169713445093e+00
0.182,5.242718480598e-03,1.283490928661e-03,1.509291543643e-02,1.136502067303e-01,2.254860540758e-01,1.799808168996e-01,2.031841178112e-02,9.705321522565e-02,6.184275632482e-01,1.182721693064e+00
0.184,5.204630716064e-03,1.135855061321e-03,1.617288230067e-02,1.162280165975e-01,2.230649863274e-01,1.674538039492e-01,1.282361750320e-02,1.215307420025e-01,6.657070116091e-01,1.187397217287e+00
0.186,5.166692445354e-03,9.975921652412e-04,1.727568685181e-02,1.186961720822e-01,2.202619063636e-01,1.549588132501e-01,7.007424851779e-03,1.481886699384e-01,7.108477701104e-01,1.183670750896e+00
0.188,5.128903772332e-03,8.686365003022e-04,1.839973351233e-02,1.210496666762e-01,2.170876674198e-01,1.425607689377e-01,2.916043828437e-03,1.767967026707e-01,7.533374035941e-01,1.171592277474e+00
0.190,5.091264799678e-03,7.489208856934e-04,1.954342425740e-02,1.232837685595e-01,2.135543526406e-01,1.303240368069e-01,5.838342493416e-04,2.071066706559e-01,7.926931336716e-01,1.151330379287e+00
0.192,5.053775628842e-03,6.383767051963e-04,2.070515978883e-02,1.253940274330e-01,2.096752306844e-01,1.183121109491e-01,3.308086285937e-05,2.388547598776e-01,8.284673899605e-01,1.123169892540e+00
0.194,5.016436360006e-03,5.369339131144e-04,2.188334071602e-02,1.273762808680e-01,2.054647078182e-01,1.065873052193e-01,1.273849793605e-03,2.717638793977e-01,8.602529579159e-01,1.087507903196e+00
0.196,4.979247092039e-03,4.445210408494e-04,2.307636874273e-02,1.292266601589e-01,2.009382766461e-01,9.521045097092e-02,4.303927187794e-03,3.055461466243e-01,8.876876645388e-01,1.044848140534e+00
0.198,4.942207922458e-03,3.610652041187e-04,2.428264785839e-02,1.309415956661e-01,1.961124616295e-01,8.424060247043e-02,9.108840390997e-03,3.399054681368e-01,9.104585485253e-01,9.957938484355e-01
0.200,4.905318947383e-03,2.864921108088e-04,2.550058553280e-02,1.325178216400e-01,1.910047615635e-01,7.373475136356e-02,1.566196144329e-02,3.745401930704e-01,9.283054673136e-01,9.410392360669e-01
0.202,4.868580261500e-03,2.207260694630e-04,2.672859391297e-02,1.339523805133e-01,1.856335891868e-01,6.374755152707e-02,2.392469213205e-02,4.091458154278e-01,9.410240999161e-01,8.813596298616e-01
0.204,4.831991958016e-03,1.636899983964e-04,2.796509102088e-02,1.352426266545e-01,1.800182081102e-01,5.433105558854e-02,3.384672930279e-02,4.434177012613e-01,9.484683113226e-01,8.176004671788e-01
0.206,4.795554128622e-03,1.153054354339e-04,2.920850195088e-02,1.363862295733e-01,1.741786672579e-01,4.553446434305e-02,4.536640859725e-02,4.770538164545e-01,9.505518515496e-01,7.506652885233e-01
0.208,4.759266863449e-03,7.549254826758e-05,3.045726006565e-02,1.373811765711e-01,1.681357330234e-01,3.740389023486e-02,5.841112426862e-02,5.097574308395e-01,9.472493700018e-01,6.815028994553e-01
0.210,4.723130251031e-03,4.417014542650e-05,3.170980818931e-02,1.382257748311e-01,1.619108193498e-01,2.998213600589e-02,7.289782222034e-02,5.412397745982e-01,9.385967336249e-01,6.110938851429e-01
0.212,4.687144378262e-03,2.125568785524e-05,3.296459979663e-02,1.389186529419e-01,1.555259159516e-01,2.330848954135e-02,8.873356293001e-02,5.712226233304e-01,9.246906452742e-01,5.404366697177e-01
0.214,4.651309330359e-03,6.665301094432e-06,3.422010019705e-02,1.394587618519e-01,1.490035148984e-01,1.741853586661e-02,1.058161504575e-01,5.994407888102e-01,9.056875667010e-01,4.705333190760e-01
0.216,4.615625190821e-03,3.137880584271e-07,3.547478771223e-02,1.398453752512e-01,1.423665357904e-01,1.234398716824e-02,1.240348232986e-01,6.256444932948e-01,8.818019584938e-01,4.023752894098e-01
0.218,4.580092041391e-03,2.114642403875e-06,3.672715484614e-02,1.400780893798e-01,1.356382497561e-01,8.112531627194e-03,1.432710024377e-01,6.496016062900e-01,8.533038571012e-01,3.369293245219e-01
0.220,4.544709962017e-03,1.198006248331e-05,3.797570944621e-02,1.401568222609e-01,1.288422025105e-01,4.747701763048e-03,1.633990915711e-01,6.710997239026e-01,8.205158166212e-01,2.751237028575e-01
0.222,4.509479030810e-03,2.982096587749e-05,3.921897585461e-02,1.400818123601e-01,1.220021367107e-01,2.268762896090e-03,1.842873241337e-01,6.899480723104e-01,7.838092502849e-01,2.178350301938e-01
0.224,4.474399324013e-03,5.554700450015e-05,4.045549604832e-02,1.398536166734e-01,1.151419138522e-01,6.906222387227e-04,2.057986514448e-01,7.059792184500e-01,7.436002134116e-01,1.658757661631e-01
0.226,4.439470915955e-03,8.906658026855e-05,4.168383076695e-02,1.394731082444e-01,1.082854359498e-01,2.375903015979e-05,2.277916660247e-01,7.190505727319e-01,7.003446759724e-01,1.199826623234e-01
0.228,4.404693879018e-03,1.302868613331e-04,4.290256062696e-02,1.389414731173e-01,1.014565672441e-01,2.741760286709e-04,2.501215538958e-01,7.290456704491e-01,6.545333387251e-01,8.080627651449e-02
0.230,4.370068283599e-03,1.791137988594e-04,4.411028722143e-02,1.382602067287e-01,9.467905618244e-02,1.443372574538e-03,2.726410694953e-01,7.358752205064e-01,6.066860520840e-01,4.890171290302e-02
0.232,4.335594198070e-03,2.354521443549e-04,4.530563420396e-02,1.374311097452e-01,8.797645791255e-02,3.528339334698e-03,2.952015266759e-01,7.394779121706e-01,5.573459014123e-01,2.472071966950e-02
0.234,4.301271688745e-03,2.992054675337e-04,4.648724835579e-02,1.364562833539e-01,8.137205753524e-02,6.521574737333e-03,3.176537991655e-01,7.398209726906e-01,5.070730262338e-01,8.605256953223e-03
0.236,4.267100819841e-03,3.702761747123e-04,4.765380063501e-02,1.353381240143e-01,7.488879435268e-02,1.041112300188e-02,3.398493237983e-01,7.369004708496e-01,4.564382438872e-01,7.826267363612e-04
0.238,4.233081653440e-03,4.485655277272e-04,4.880398720666e-02,1.340793176797e-01,6.854918735039e-02,1.518063356758e-02,3.616410998114e-01,7.307413637697e-01,4.060165503754e-01,1.362234105752e-03
0.240,4.199214249458e-03,5.339736633683e-04,4.993653045286e-02,1.326828335004e-01,6.237526214493e-02,2.080944162234e-02,3.828846775271e-01,7.213972865713e-01,3.563805725623e-01,1.033402610162e-02
0.242,4.165498665603e-03,6.263996133193e-04,5.105017996178e-02,1.311519170180e-01,5.638847962588e-02,2.727266933346e-02,4.034391298201e-01,7.089500867698e-01,3.080940464214e-01,2.756863047399e-02
0.244,4.131934957344e-03,7.257413245976e-04,5.214371349447e-02,1.294900828641e-01,5.060966651466e-02,3.454134728393e-02,4.231679998768e-01,6.935091075641e-01,2.617053957392e-01,5.281919246331e-02
0.246,4.098523177873e-03,8.318956804842e-04,5.321593792864e-02,1.277011069776e-01,4.505894805725e-02,4.258255552201e-02,4.419402189210e-01,6.752102263976e-01,2.177414845359e-01,8.572488354262e-02
0.248,4.065263378073e-03,9.447585219376e-04,5.426569017830e-02,1.257890183525e-01,3.975568306101e-02,5.135958353879e-02,4.596309877765e-01,6.542146573486e-01,1.767016144754e-01,1.258160322528e-01
0.250,4.032155606480e-03,1.064224669480e-03,5.529183808835e-02,1.237580903334e-01,3.471840147825e-02,6.083210839899e-02,4.761226163842e-01,6.307075280015e-01,1.390518357480e-01,1.725208041640e-01
0.252,3.999199909249e-03,1.190187945550e-03,5.629328130327e-02,1.216128314737e-01,2.996474473161e-02,7.095639016380e-02,4.913053156686e-01,6.048962434548e-01,1.052196363312e-01,2.251733359412e-01
0.254,3.966396330124e-03,1.322541197313e-03,5.726895210887e-02,1.193579759742e-01,2.551140896722e-02,8.168548366304e-02,5.050779364713e-01,5.770086520097e-01,7.558907021770e-02,2.830232077826e-01
0.256,3.933744910398e-03,1.461176319913e-03,5.821781624642e-02,1.169984737181e-01,2.137409141266e-02,9.296946559606e-02,5.173486506205e-01,5.472910288462e-01,5.049638019726e-02,3.452461194490e-01
0.258,3.901245688884e-03,1.605984280174e-03,5.913887369808e-02,1.145394799229e-01,1.756744000698e-02,1.047556758685e-01,5.280355695936e-01,5.160058956070e-01,3.022616513373e-02,4.109556179528e-01
0.260,3.868898701880e-03,1.756855140717e-03,6.003115944305e-02,1.119863444273e-01,1.410500645932e-02,1.169889720042e-01,5.370672966476e-01,4.834296952669e-01,1.500813547557e-02,4.792157100173e-01
