x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.198,8.016244620379e-05,5.856465461459e-06,3.938637311855e-04,2.123868275701e-03,3.180937528717e-03,1.366379737490e-03,1.477450846421e-04,5.513255255829e-03,1.476760702141e-02,1.615174271454e-02
0.200,7.956410826934e-05,4.646892397254e-06,4.136186392824e-04,2.149434607959e-03,3.098090805513e-03,1.195975186044e-03,2.540364876068e-04,6.075029328841e-03,1.505708344363e-02,1.526362474433e-02
0.202,7.896820802053e-05,3.580169419563e-06,4.335368938881e-04,2.172703104613e-03,3.010970570296e-03,1.033983140752e-03,3.880577013490e-04,6.636331359048e-03,1.526337923648e-02,1.429562353982e-02
0.204,7.837474696917e-05,2.655046266047e-06,4.535928353720e-04,2.193630853608e-03,2.919889278184e-03,8.812478934811e-04,5.489928103956e-04,7.192220194064e-03,1.538412409500e-02,1.326145206651e-02
0.206,7.778372660248e-05,1.870250282870e-06,4.737609188176e-04,2.212180054470e-03,2.825172122052e-03,7.385674794723e-04,7.358416209304e-04,7.737796850689e-03,1.541791904738e-02,1.217576572100e-02
0.208,7.719514838239e-05,1.224486592680e-06,4.940157334201e-04,2.228318061297e-03,2.727155932104e-03,6.066898410202e-04,9.474264701834e-04,8.268248375583e-03,1.536435290780e-02,1.105395409753e-02
0.210,7.660901374491e-05,7.164382725535e-07,5.143320218393e-04,2.242017416654e-03,2.626188041779e-03,4.863092371580e-04,1.182400223503e-03,8.778890932012e-03,1.522400743691e-02,9.911922254552e-03
0.212,7.602532409947e-05,3.447665417875e-07,5.346846994881e-04,2.253255876297e-03,2.522625123503e-03,3.780629160622e-04,1.439255404963e-03,9.265211729567e-03,1.499845115178e-02,8.765864597874e-03
0.214,7.544408082828e-05,1.081109594735e-07,5.550488737370e-04,2.262016424642e-03,2.416831997890e-03,2.825280656467e-04,1.716334399853e-03,9.722909424146e-03,1.469022185675e-02,7.632034602616e-03
0.216,7.486528528570e-05,5.089631749153e-09,5.753998630148e-04,2.268287280970e-03,2.309180420082e-03,2.002190565108e-04,2.011840660304e-03,1.014793262917e-02,1.430279809535e-02,6.526513654854e-03
0.218,7.428893879759e-05,3.429942863606e-08,5.957132157863e-04,2.272061896306e-03,2.200047847004e-03,1.315849900176e-04,2.323850838668e-03,1.053651619583e-02,1.384055984969e-02,5.464982306539e-03
0.220,7.371504266069e-05,1.943162103667e-07,6.159647293873e-04,2.273338940988e-03,2.089816189359e-03,7.700756284304e-05,2.650327767130e-03,1.088521494012e-02,1.330873893637e-02,4.462497202816e-03
0.222,7.314359814200e-05,4.836950630986e-07,6.361304686973e-04,2.272122282922e-03,1.978870552243e-03,3.679925783384e-05,2.989134196434e-03,1.119093451708e-02,1.271335966552e-02,3.533276859896e-03
0.224,7.257460647813e-05,9.009705439124e-07,6.561867846322e-04,2.268420956561e-03,1.867597968317e-03,1.120186947360e-05,3.338047201594e-03,1.145095916803e-02,1.206117044042e-02,2.690499345674e-03
0.226,7.200806887472e-05,1.444656934988e-06,6.761103324366e-04,2.262249122647e-03,1.756386127450e-03,3.853706697333e-07,3.694773158045e-03,1.166297609465e-02,1.135956707864e-02,1.946114745635e-03
0.228,7.144398650581e-05,2.113248506851e-06,6.958780897574e-04,2.253626018775e-03,1.645622106827e-03,4.447125959398e-06,4.056963187944e-03,1.182509624330e-02,1.061650872998e-02,1.310675086045e-03
0.230,7.088236051321e-05,2.905219790568e-06,7.154673744814e-04,2.242575900875e-03,1.535691105460e-03,2.341145459151e-05,4.422228973219e-03,1.193587131543e-02,9.840427350655e-03,7.931841378118e-04
