x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.910,-5.467456424016e-01,-6.263858685892e-01,-4.842522403894e-01,-8.187270460868e-02,5.779657475868e-01,1.401451930106e+00,2.097862507179e+00,2.588596573975e+00,2.625096231896e+00,2.211030639491e+00,1.142776000000e-02
0.452,-1.875490370201e-02,1.187301365250e+00,-4.484093455864e-01,9.200340042906e-01,1.532444566802e-01,2.959541497961e-01,7.934597156340e-01,-3.254884631610e-01,1.320412565429e+00,-6.901279327089e-01,8.590945000000e-03
0.276,-3.502476468465e-01,-6.246143121989e-01,-4.319808022442e-01,-5.238292398853e-01,-7.123733132450e-01,-5.315334631913e-01,-3.998865159232e-01,-6.328262402114e-01,-7.030618071672e-01,-4.458764598098e-01,1.300109000000e-03
0.386,9.673150736999e-01,1.845402523239e+00,1.569225509549e+00,-2.666463657500e-01,3.604801006361e+00,-5.683487336112e-02,1.560911736715e+00,2.807058798433e+00,-6.912690140354e-01,3.374131078383e+00,1.688323000000e-02
0.914,-5.475433061932e-01,-6.566273944828e-01,-6.790946087889e-01,-6.775473145988e-01,-6.540100913072e-01,-6.244356037745e-01,-5.946322256159e-01,-5.663303954462e-01,-5.591301350016e-01,-5.705322238014e-01,5.838736000000e-04
0.668,-4.268367669664e-01,1.207352410025e+00,2.234658211793e+00,-4.619955416509e-01,6.609386837791e-01,2.071164111347e+00,-4.920958099348e-01,6.624284715096e-01,2.090932135173e+00,-4.698392439811e-01,1.142776000000e-02
0.944,-5.475291441682e-01,-6.559267852892e-01,-6.733396799693e-01,-6.548121715971e-01,-5.926043610850e-01,-4.904933636952e-01,-3.533888374460e-01,-1.717291092767e-01,2.065243589513e-02,2.138043145304e-01,4.411021000000e-03
0.122,-5.074329735800e-01,-6.455826956416e-01,-6.876477305104e-01,-7.008556958889e-01,-6.949142921202e-01,-6.927101737274e-01,-6.962178691509e-01,-7.037613500917e-01,-7.192534173079e-01,-7.299471282674e-01,1.481688000000e-04
0.022,1.075289309598e+00,1.013560747832e+00,7.847687477591e-01,5.708271950455e-01,3.546680009517e-01,1.614680682098e-01,-3.778345473262e-02,-1.924690083379e-01,-3.339477547959e-01,-4.508230570484e-01,4.411021000000e-03
0.812,-5.473920562435e-01,-6.527560102151e-01,-6.649059683472e-01,-6.643039542106e-01,-6.743618867827e-01,-7.062527427345e-01,-7.289114292391e-01,-7.215770891597e-01,-7.027293059314e-01,-6.947101422757e-01,1.481688000000e-04
0.420,4.249018058006e-01,1.772845013248e+00,2.907776979033e-01,6.555201042780e-01,2.024230623309e+00,-6.039672717178e-01,2.615898489107e+00,-4.059090033255e-01,1.691462604421e+00,1.077417171512e+00,1.307260000000e-02
0.500,4.201747672209e-02,2.493050799308e+00,-6.855394702317e-01,2.583914922079e+00,-7.124072189399e-01,2.678569156437e+00,-7.293158747701e-01,2.666601526717e+00,-7.328126216285e-01,2.673559985585e+00,1.307260000000e-02
0.702,-5.434272327466e-01,-5.826853552616e-01,-5.248696569402e-01,-6.465996040487e-01,-7.014568174246e-01,-5.897871417102e-01,-6.257687670079e-01,-7.298749541325e-01,-6.411797798247e-01,-5.901052308975e-01,5.838736000000e-04
0.580,-4.174483776466e-01,5.733122308451e-01,-1.899147631576e-01,-1.738110829728e-01,3.857720042299e-01,-6.741950342802e-01,6.261130077691e-01,-5.988183027659e-01,2.488765830647e-01,3.580817131525e-04,5.293878000000e-03
0.906,-5.471976490483e-01,-6.436902882090e-01,-5.969344239638e-01,-4.309178480190e-01,-1.553930988836e-01,1.724470347221e-01,4.267287981002e-01,5.752345388620e-01,5.217298574094e-01,2.905612856040e-01,4.411021000000e-03
