x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.382,-4.997681388803e-01,-9.822548567549e-01,-9.164494710862e-01,4.802353956830e-01,-2.188039109824e+00,1.149618997526e-01,-5.813445036622e-01,-1.867711005302e+00,7.325500488280e-01,-1.835087792899e+00
0.504,4.464432539730e-01,9.976309126679e-02,6.860369396899e-01,1.267050359882e-01,7.106170477332e-01,1.259007031157e-01,7.253676463766e-01,1.365740259186e-01,7.259979466476e-01,1.405571442978e-01
0.080,-1.666003968560e-01,2.409554991056e-01,5.275493336246e-01,6.822177593184e-01,7.052431687012e-01,6.340888241083e-01,5.074092302207e-01,3.623999569279e-01,2.552949234456e-01,2.080719302556e-01
0.826,5.395160288968e-01,4.210042845816e-01,-4.281094189985e-01,-1.490068475362e+00,-1.721708395935e+00,-8.203249630407e-01,4.013161618938e-01,6.729070617107e-01,-2.176736779336e-01,-1.287571869061e+00
0.220,-1.946459543659e+00,6.567249041497e-01,-7.925902650120e-01,-2.171578310463e+00,-9.060675632921e-01,6.819895694798e-01,-2.639026706573e-01,-2.367908070100e+00,-2.219488471772e+00,-6.117312294568e-02
0.956,5.475054787659e-01,6.548506462320e-01,6.650094242595e-01,6.233578645057e-01,5.101003685277e-01,3.128871407184e-01,3.243210722805e-02,-3.640837204248e-01,-8.385496958211e-01,-1.384993703669e+00
0.512,3.645562004178e-01,-4.181242264899e-01,6.719869789865e-01,-3.837051704021e-01,6.808694127963e-01,-3.763849629215e-01,6.625726141468e-01,-3.267441423825e-01,6.189701654053e-01,-2.754823514505e-01
0.106,4.366901419612e-02,4.528425415883e-01,6.586245091800e-01,6.951618379469e-01,6.017764060539e-01,4.628799710544e-01,3.614334135267e-01,3.318960165135e-01,4.026904867001e-01,5.313536285249e-01
0.908,5.475068778500e-01,6.552755823204e-01,6.705948594217e-01,6.523713069708e-01,6.040083389316e-01,5.464448198050e-01,4.980664608071e-01,4.638510734609e-01,4.699889122441e-01,5.101063049173e-01
0.564,4.459915500150e-01,-2.090842289603e-01,4.554538948510e-01,1.814836101610e-01,1.448123207724e-01,5.330043390249e-01,-1.385099071794e-01,7.264939073324e-01,-1.916744869730e-01,6.280673827231e-01
0.784,5.263451547764e-01,1.194795868641e-01,-1.366844508149e+00,-2.133344172032e+00,-9.060088757147e-01,6.082489638970e-01,1.969601454702e-01,-1.424220210019e+00,-1.657202387474e+00,-1.431867469058e-01
0.110,5.370438164547e-01,6.539719727842e-01,6.875678571536e-01,7.048635951564e-01,7.095689385219e-01,7.166931798277e-01,7.211989343326e-01,7.219905115213e-01,7.266143465131e-01,7.294185580466e-01
0.494,4.864991507758e-01,3.472442144410e-01,6.878937550740e-01,3.792976997178e-01,7.099685084179e-01,3.881642208055e-01,7.243297866021e-01,3.990862073359e-01,7.242046556286e-01,4.046186044720e-01
0.128,5.082236772176e-01,6.471730291764e-01,6.879483484591e-01,6.989854371631e-01,6.918432127763e-01,6.907251174704e-01,6.974233579284e-01,7.082269858512e-01,7.245118459328e-01,7.323064813781e-01
0.842,5.452302846303e-01,5.852425633556e-01,3.206594426428e-01,-9.830692412799e-02,-3.399138545002e-01,-1.770343327583e-01,3.079860597632e-01,6.846930185744e-01,6.601763122869e-01,2.661296613283e-01
0.426,2.305701547928e-01,-1.886277347987e-01,4.013866915241e-01,1.736457065466e-01,-1.323891992383e-01,6.278596884246e-01,-3.999112760003e-01,6.963340706090e-01,-2.362761646567e-01,3.252065368540e-01
0.480,-1.264388217430e-01,-2.386074362292e+00,6.356110524679e-01,-2.435645301240e+00,4.510852297727e-01,-2.287719272639e+00,1.996019976616e-01,-1.966525960189e+00,-1.483586203561e-01,-1.597415373847e+00
0.116,4.561569725519e-01,6.264730906953e-01,6.859484250745e-01,6.990262999482e-01,6.803472101944e-01,6.615623388016e-01,6.551922853440e-01,6.630549977794e-01,6.899684998906e-01,7.169684481947e-01
0.588,5.070389468658e-01,2.548382389233e-01,4.935960569025e-01,5.655767700952e-01,3.112782219378e-01,7.216153643410e-01,2.983366856445e-01,6.237243767292e-01,5.003284249805e-01,3.843280269220e-01
0.666,5.084548531474e-01,5.951465199744e-02,-2.299032288020e-01,6.391716396861e-01,2.509770468047e-01,-1.471541191444e-01,6.734915213932e-01,2.443763762945e-01,-1.379768189270e-01,6.784438684839e-01
0.800,5.473424456526e-01,6.516383533689e-01,6.616012522338e-01,6.628782518142e-01,6.795926245874e-01,7.140539312756e-01,7.285205352049e-01,7.112967190629e-01,6.954704969550e-01,7.021014864195e-01
0.846,5.458621374764e-01,6.041289391490e-01,4.114686501789e-01,8.525394821939e-02,-1.300534679891e-01,-4.273275904566e-02,3.231976040437e-01,6.558898768397e-01,7.101325985228e-01,4.462899895810e-01
0.468,6.901762251808e-02,-1.283756651141e+00,5.867060090315e-01,-1.208007433513e+00,2.920517037918e-01,-8.954196561990e-01,-8.643191577291e-02,-4.560507640343e-01,-5.385354561558e-01,-1.409684096993e-02
0.386,4.951892817707e-01,5.714187924734e-01,6.099487583872e-01,6.900741683923e-01,5.631096467773e-01,6.997691241385e-01,6.501128257610e-01,6.078733510242e-01,7.313759169284e-01,5.906027261450e-01
0.624,4.253497706716e-01,-8.419596275016e-01,-6.699959353226e-01,6.344790485938e-01,-1.089903700500e+00,1.631219111144e-01,1.075974080214e-01,-1.095251854988e+00,6.781095927289e-01,-6.480957594269e-01
0.978,5.475774688460e-01,6.579275460948e-01,6.874996016044e-01,7.033146369366e-01,7.073468713322e-01,7.118316802644e-01,7.092809203506e-01,6.962073205802e-01,6.797335106596e-01,6.543401158087e-01
0.754,5.455435681885e-01,6.119751604369e-01,5.412475286475e-01,5.621532940804e-01,6.814905008597e-01,7.083991162159e-01,6.118189633515e-01,5.922278022328e-01,6.981091002095e-01,7.215046254386e-01
0.026,-4.867225780758e+00,-4.744653557154e+00,-3.912640035719e+00,-3.117433277757e+00,-2.325412360336e+00,-1.640133636753e+00,-9.754005680983e-01,-4.618335653723e-01,-3.100656690841e-02,2.976612573431e-01
0.998,5.475789380826e-01,6.579938682643e-01,6.880108059221e-01,7.052418604754e-01,7.124112516630e-01,7.227984363018e-01,7.293124275727e-01,7.301964740557e-01,7.328024325559e-01,7.326118216432e-01
0.488,4.046347637568e-01,-3.356814863290e-02,6.848952200103e-01,-1.850320392189e-02,6.908988904187e-01,-5.337821661377e-03,6.851323694453e-01,2.988631190089e-02,6.573810699269e-01,6.467832743694e-02
0.776,5.346029443088e-01,3.385742363405e-01,-4.769408320622e-01,-7.755700475811e-01,1.596165338257e-02,7.158058028029e-01,2.466644503817e-01,-5.702379569572e-01,-3.419726139328e-01,5.406387116134e-01
0.216,3.718777088319e-01,6.579915717678e-01,5.920709753761e-01,5.061317633535e-01,5.883598945021e-01,7.154399802674e-01,6.770177602727e-01,5.298547461982e-01,5.127268143503e-01,6.520962027876e-01
0.882,5.454945245776e-01,5.849805998909e-01,2.584210050741e-01,-4.617412587440e-01,-1.363366541754e+00,-2.085448059163e+00,-2.151650907267e+00,-1.626211214969e+00,-6.474007267246e-01,2.863092842611e-01
0.648,5.399495587922e-01,5.514825380719e-01,5.550475557628e-01,7.045081098801e-01,6.019529153135e-01,6.175189030212e-01,7.271684582264e-01,5.958457942941e-01,6.530430865889e-01,7.197426280232e-01
0.916,5.475768576961e-01,6.579136494520e-01,6.874842582141e-01,7.035942187759e-01,7.089054604699e-01,7.168287741008e-01,7.210279656925e-01,7.199466115779e-01,7.217059618696e-01,7.219635884426e-01
0.914,5.471957532492e-01,6.432988257278e-01,5.921259919551e-01,4.074140226016e-01,8.436190600831e-02,-3.350055097335e-01,-7.190618667127e-01,-1.032066962702e+00,-1.134955544672e+00,-1.010527299811e+00
0.134,-6.007410503602e-01,3.797806728789e-01,6.877358013964e-01,4.569046330885e-01,1.367101299308e-02,-2.684702825887e-01,-1.540716623099e-01,2.220697238169e-01,6.138815040784e-01,7.242927797116e-01
0.570,5.387431062062e-01,5.795597125736e-01,6.632032200035e-01,6.628999453868e-01,6.538451288570e-01,7.120217883678e-01,6.459673161530e-01,7.296731043803e-01,6.541955612773e-01,7.114664302357e-01
0.526,2.708322871753e-01,-1.152173016517e+00,5.919111421431e-01,-9.967616588437e-01,4.717506251629e-01,-8.345406288115e-01,2.433302213433e-01,-5.524669641222e-01,-5.256146719165e-02,-2.462643631309e-01
0.142,4.637544837085e-01,6.411248173031e-01,6.873427651698e-01,6.798703469012e-01,6.523097901576e-01,6.476340520509e-01,6.725697308170e-01,7.065890733449e-01,7.315994477638e-01,7.240063699884e-01
0.880,5.446521069159e-01,5.560735816281e-01,9.251596882472e-02,-8.972608652054e-01,-2.102672176354e+00,-3.021590349236e+00,-3.020787252752e+00,-2.225675121701e+00,-8.862285887387e-01,2.950527236991e-01
0.894,5.474982639857e-01,6.550680992014e-01,6.700832208422e-01,6.538497112256e-01,6.143686079273e-01,5.772680672255e-01,5.598129155089e-01,5.635078318434e-01,6.010881086081e-01,6.534839807661e-01
0.778,5.075727536140e-01,-3.342279315240e-01,-2.972468778887e+00,-4.048285195896e+00,-1.640775294817e+00,6.732185921146e-01,-6.422641423033e-01,-3.319353463005e+00,-2.879436983077e+00,-7.201976181891e-02
